gene	chromosome	start	end	mean_log2	stdev_log2	fp_gain_count	fp_loss_count	fp_gain_rate	fp_loss_rate	fp_any_rate	n_samples
bb.chr9.37081213	chr9	37081213	37081333	-0.002495	0.176360	0	0	0.000000	0.000000	0.000000	23
bb.chr9.37782054	chr9	37782054	37782174	0.003513	0.147756	0	0	0.000000	0.000000	0.000000	23
bb.chr9.38445304	chr9	38445304	38445424	0.002549	0.095045	0	0	0.000000	0.000000	0.000000	23
bb.chr9.39100281	chr9	39100281	39100401	-0.752134	1.495887	2	7	0.086957	0.304348	0.391304	23
bb.chr9.41673242	chr9	41673242	41673362	-1.360814	2.663213	4	7	0.173913	0.304348	0.478261	23
bb.chr9.66902267	chr9	66902267	66902387	0.014405	0.587776	8	4	0.347826	0.173913	0.521739	23
bb.chr9.68401417	chr9	68401417	68401537	-0.009033	0.061425	0	0	0.000000	0.000000	0.000000	23
bb.chr9.69097248	chr9	69097248	69097368	-0.001604	0.077138	0	0	0.000000	0.000000	0.000000	23
bb.chr9.70011775	chr9	70011775	70011895	-0.007680	0.204062	0	0	0.000000	0.000000	0.000000	23
bb.chr9.70831066	chr9	70831066	70831186	0.038506	0.203582	1	0	0.043478	0.000000	0.043478	23
bb.chr9.72250101	chr9	72250101	72250221	-0.023943	0.080844	0	0	0.000000	0.000000	0.000000	23
bb.chr9.72945898	chr9	72945898	72946018	-1.918391	1.246166	0	2	0.000000	0.086957	0.086957	3
bb.chr9.74671900	chr9	74671900	74672020	0.018170	0.112443	0	0	0.000000	0.000000	0.000000	23
bb.chr9.75387922	chr9	75387922	75388042	-0.022067	0.161462	0	0	0.000000	0.000000	0.000000	23
bb.chr9.76091975	chr9	76091975	76092095	0.003961	0.127330	1	0	0.043478	0.000000	0.043478	23
bb.chr9.76802862	chr9	76802862	76802982	-0.035640	0.308395	2	2	0.086957	0.086957	0.173913	23
bb.chr9.77522458	chr9	77522458	77522578	-0.009743	0.099876	0	0	0.000000	0.000000	0.000000	23
bb.chr9.78533362	chr9	78533362	78533482	0.009141	0.126839	0	0	0.000000	0.000000	0.000000	23
bb.chr9.79227007	chr9	79227007	79227127	-0.063212	0.441242	4	3	0.173913	0.130435	0.304348	23
bb.chr9.80315277	chr9	80315277	80315397			0	0	0.000000	0.000000	0.000000	0
bb.chr9.81725875	chr9	81725875	81725995	-0.008976	0.105104	0	0	0.000000	0.000000	0.000000	23
bb.chr9.82514856	chr9	82514856	82514976	-0.003080	0.122719	0	0	0.000000	0.000000	0.000000	23
bb.chr9.83435277	chr9	83435277	83435397	-0.005964	0.084542	0	0	0.000000	0.000000	0.000000	23
HNRNPK	chr9	83968081	83980215	-0.008551	0.036925	0	0	0.000000	0.000000	0.000000	23
bb.chr9.84587568	chr9	84587568	84587688	-0.091212	0.307809	0	3	0.000000	0.130435	0.130435	23
bb.chr9.85237966	chr9	85237966	85238086	0.014447	0.147741	0	0	0.000000	0.000000	0.000000	23
bb.chr9.86079886	chr9	86079886	86080006	-0.027869	0.087199	0	0	0.000000	0.000000	0.000000	23
bb.chr9.87301304	chr9	87301304	87301424	0.066254	0.201614	3	0	0.130435	0.000000	0.130435	23
bb.chr9.88264932	chr9	88264932	88265052	0.017996	0.095029	0	0	0.000000	0.000000	0.000000	23
bb.chr9.88993074	chr9	88993074	88993194	-0.011314	0.172715	0	0	0.000000	0.000000	0.000000	23
bb.chr9.89675899	chr9	89675899	89676019	-0.023959	0.137929	0	0	0.000000	0.000000	0.000000	23
bb.chr9.90304802	chr9	90304802	90304922	-0.031406	0.087405	0	0	0.000000	0.000000	0.000000	23
bb.chr9.90974632	chr9	90974632	90974752	0.011632	0.089022	0	0	0.000000	0.000000	0.000000	23
bb.chr9.93059449	chr9	93059449	93059569	0.003563	0.110326	0	0	0.000000	0.000000	0.000000	23
bb.chr9.93777412	chr9	93777412	93777532	-0.074315	0.358124	2	2	0.086957	0.086957	0.173913	23
bb.chr9.94482953	chr9	94482953	94483073			0	0	0.000000	0.000000	0.000000	0
bb.chr9.95189468	chr9	95189468	95189588	-0.001685	0.151156	0	0	0.000000	0.000000	0.000000	23
bb.chr9.96228961	chr9	96228961	96229081	0.026153	0.115092	0	0	0.000000	0.000000	0.000000	23
bb.chr9.97649678	chr9	97649678	97649798	0.064701	0.129661	0	0	0.000000	0.000000	0.000000	23
bb.chr9.98335106	chr9	98335106	98335226	0.004582	0.173686	0	0	0.000000	0.000000	0.000000	23
bb.chr9.99061031	chr9	99061031	99061151	-0.033343	0.134282	0	0	0.000000	0.000000	0.000000	23
bb.chr9.99870213	chr9	99870213	99870333	-0.009318	0.106973	0	0	0.000000	0.000000	0.000000	23
bb.chr9.100782915	chr9	100782915	100783035	0.026555	0.121839	0	0	0.000000	0.000000	0.000000	23
bb.chr9.101471476	chr9	101471476	101471596	-0.064510	0.222761	0	1	0.000000	0.043478	0.043478	23
bb.chr9.102403327	chr9	102403327	102403447	-0.297127	1.101908	6	7	0.260870	0.304348	0.565217	23
bb.chr9.103236531	chr9	103236531	103236651	-0.033379	0.330376	1	2	0.043478	0.086957	0.130435	23
bb.chr9.104313485	chr9	104313485	104313605	-0.011526	0.090763	0	0	0.000000	0.000000	0.000000	23
bb.chr9.104973466	chr9	104973466	104973586	-0.014131	0.062352	0	0	0.000000	0.000000	0.000000	23
bb.chr9.105692002	chr9	105692002	105692122	-0.181956	0.926155	5	4	0.217391	0.173913	0.391304	23
bb.chr9.106415230	chr9	106415230	106415350	0.008633	0.104872	0	0	0.000000	0.000000	0.000000	23
bb.chr9.107072147	chr9	107072147	107072267	-0.023942	0.115445	0	0	0.000000	0.000000	0.000000	23
bb.chr9.107727430	chr9	107727430	107727550	0.002689	0.083692	0	0	0.000000	0.000000	0.000000	23
bb.chr9.108841027	chr9	108841027	108841147	-0.016628	0.145242	0	0	0.000000	0.000000	0.000000	23
bb.chr9.109538030	chr9	109538030	109538150	-0.064073	0.510459	5	3	0.217391	0.130435	0.347826	23
bb.chr9.110204164	chr9	110204164	110204284	0.023711	0.081398	0	0	0.000000	0.000000	0.000000	23
bb.chr9.110927988	chr9	110927988	110928108			0	0	0.000000	0.000000	0.000000	0
bb.chr9.111655149	chr9	111655149	111655269	0.045243	0.084248	0	0	0.000000	0.000000	0.000000	23
bb.chr9.112664974	chr9	112664974	112665094	-0.005978	0.142057	0	0	0.000000	0.000000	0.000000	23
bb.chr9.113718507	chr9	113718507	113718627	0.018481	0.094220	0	0	0.000000	0.000000	0.000000	23
bb.chr9.114693470	chr9	114693470	114693590	-0.053379	0.101659	0	0	0.000000	0.000000	0.000000	23
bb.chr9.115394181	chr9	115394181	115394301	-0.006961	0.113585	0	0	0.000000	0.000000	0.000000	23
bb.chr9.116170820	chr9	116170820	116170940	-0.023148	0.126730	0	0	0.000000	0.000000	0.000000	23
bb.chr9.117227825	chr9	117227825	117227945	-0.039344	0.102538	0	0	0.000000	0.000000	0.000000	23
bb.chr9.117921115	chr9	117921115	117921235	-0.014104	0.103259	0	0	0.000000	0.000000	0.000000	23
bb.chr9.118999273	chr9	118999273	118999393	-0.448367	1.151140	4	6	0.173913	0.260870	0.434783	23
bb.chr9.120096910	chr9	120096910	120097030	-0.032376	0.087228	0	0	0.000000	0.000000	0.000000	23
bb.chr9.120876926	chr9	120876926	120877046	-0.015517	0.187176	0	0	0.000000	0.000000	0.000000	23
bb.chr9.121786980	chr9	121786980	121787100	-0.009689	0.164585	0	0	0.000000	0.000000	0.000000	23
bb.chr9.122615675	chr9	122615675	122615795	-0.011852	0.128920	0	0	0.000000	0.000000	0.000000	23
bb.chr9.123435808	chr9	123435808	123435928	-0.022252	0.083054	0	0	0.000000	0.000000	0.000000	23
bb.chr9.124594089	chr9	124594089	124594209	-0.008345	0.154361	0	0	0.000000	0.000000	0.000000	23
bb.chr9.125273110	chr9	125273110	125273230	-1.469999	1.632713	3	7	0.130435	0.304348	0.434783	10
bb.chr9.125967028	chr9	125967028	125967148	0.033518	0.352982	3	1	0.130435	0.043478	0.173913	23
bb.chr9.127096179	chr9	127096179	127096299	0.023527	0.097965	0	0	0.000000	0.000000	0.000000	23
bb.chr9.128431326	chr9	128431326	128431446	0.006447	0.095075	0	0	0.000000	0.000000	0.000000	23
bb.chr9.129438714	chr9	129438714	129438834	0.014733	0.082017	0	0	0.000000	0.000000	0.000000	23
bb.chr9.130157269	chr9	130157269	130157389	0.009202	0.151065	1	0	0.043478	0.000000	0.043478	23
bb.chr9.131082312	chr9	131082312	131082432	-0.014593	0.099422	0	0	0.000000	0.000000	0.000000	23
bb.chr9.132162363	chr9	132162363	132162483	0.026501	0.112058	0	0	0.000000	0.000000	0.000000	23
bb.chr9.132888634	chr9	132888634	132888754	-0.005958	0.100068	0	0	0.000000	0.000000	0.000000	23
bb.chr9.133538754	chr9	133538754	133538874	0.011219	0.154492	0	0	0.000000	0.000000	0.000000	23
bb.chr9.134936744	chr9	134936744	134936864	0.011978	0.128772	0	0	0.000000	0.000000	0.000000	23
bb.chr9.135637871	chr9	135637871	135637991	-0.003380	0.117193	0	0	0.000000	0.000000	0.000000	23
NOTCH1	chr9	136494431	136546047	0.002371	0.061488	0	0	0.000000	0.000000	0.000000	23
bb.chr9.136663714	chr9	136663714	136663834	-0.028929	0.112012	0	0	0.000000	0.000000	0.000000	23
bb.chr9.138117259	chr9	138117259	138117379	-0.028327	0.182043	0	0	0.000000	0.000000	0.000000	23
bb.chr10.970601	chr10	970601	970721	-0.030858	0.107712	0	0	0.000000	0.000000	0.000000	23
bb.chr10.1704698	chr10	1704698	1704818	-0.047294	0.129690	0	0	0.000000	0.000000	0.000000	23
bb.chr10.2698666	chr10	2698666	2698786	-0.145163	0.691694	8	5	0.347826	0.217391	0.565217	23
bb.chr10.3980977	chr10	3980977	3981097	-0.139324	0.800113	9	7	0.391304	0.304348	0.695652	23
bb.chr10.4977707	chr10	4977707	4977827	-0.023278	0.084212	0	0	0.000000	0.000000	0.000000	23
bb.chr10.6491855	chr10	6491855	6491975	0.004670	0.206209	1	0	0.043478	0.000000	0.043478	23
bb.chr10.7157032	chr10	7157032	7157152	0.005198	0.106381	0	0	0.000000	0.000000	0.000000	23
bb.chr10.7984586	chr10	7984586	7984706	-0.059097	0.329789	1	2	0.043478	0.086957	0.130435	23
bb.chr10.8733870	chr10	8733870	8733990	-0.246927	0.725395	2	6	0.086957	0.260870	0.347826	23
bb.chr10.10019760	chr10	10019760	10019880			0	0	0.000000	0.000000	0.000000	0
bb.chr10.11111223	chr10	11111223	11111343	-0.529276	1.387940	6	4	0.260870	0.173913	0.434783	23
bb.chr10.11772387	chr10	11772387	11772507	0.013525	0.093583	0	0	0.000000	0.000000	0.000000	23
bb.chr10.12538530	chr10	12538530	12538650	0.109437	0.109792	1	0	0.043478	0.000000	0.043478	23
bb.chr10.13321576	chr10	13321576	13321696	-0.202285	0.662568	4	4	0.173913	0.173913	0.347826	23
bb.chr10.14547827	chr10	14547827	14547947	-0.042681	0.093412	0	0	0.000000	0.000000	0.000000	23
bb.chr10.15236225	chr10	15236225	15236345	-0.041433	0.187831	0	0	0.000000	0.000000	0.000000	23
bb.chr10.15946843	chr10	15946843	15946963	-0.049797	0.074236	0	0	0.000000	0.000000	0.000000	23
bb.chr10.17099332	chr10	17099332	17099452	-0.053240	0.351651	3	3	0.130435	0.130435	0.260870	23
bb.chr10.17785940	chr10	17785940	17786060	-0.006889	0.087596	0	0	0.000000	0.000000	0.000000	23
bb.chr10.18340614	chr10	18340614	18340734	0.083879	0.069389	0	0	0.000000	0.000000	0.000000	23
bb.chr10.19077461	chr10	19077461	19077581	-0.035727	0.242593	1	1	0.043478	0.043478	0.086957	23
bb.chr10.19830680	chr10	19830680	19830800	0.007364	0.091958	0	0	0.000000	0.000000	0.000000	23
bb.chr10.20826343	chr10	20826343	20826463			0	0	0.000000	0.000000	0.000000	0
bb.chr10.21681088	chr10	21681088	21681208	-0.060455	0.430922	3	3	0.130435	0.130435	0.260870	23
bb.chr10.23110564	chr10	23110564	23110684	-0.048632	0.790762	9	6	0.391304	0.260870	0.652174	23
bb.chr10.24149011	chr10	24149011	24149131	-0.011333	0.113801	0	0	0.000000	0.000000	0.000000	23
bb.chr10.24867653	chr10	24867653	24867773	-0.001840	0.212293	0	0	0.000000	0.000000	0.000000	23
bb.chr10.25652702	chr10	25652702	25652822	-0.007115	0.098211	0	0	0.000000	0.000000	0.000000	23
bb.chr10.26359612	chr10	26359612	26359732			0	0	0.000000	0.000000	0.000000	0
ANKRD26	chr10	27004114	27093800	-0.003960	0.065729	0	0	0.000000	0.000000	0.000000	23
bb.chr10.27155339	chr10	27155339	27155459	-0.034629	0.148297	0	0	0.000000	0.000000	0.000000	23
bb.chr10.27877508	chr10	27877508	27877628	-0.089166	0.623340	5	4	0.217391	0.173913	0.391304	23
bb.chr10.28904026	chr10	28904026	28904146	-0.170491	0.965441	8	4	0.347826	0.173913	0.521739	23
bb.chr10.29939602	chr10	29939602	29939722	-0.172218	0.659142	3	6	0.130435	0.260870	0.391304	23
bb.chr10.30893919	chr10	30893919	30894039	-0.125680	0.711595	7	7	0.304348	0.304348	0.608696	23
bb.chr10.31686075	chr10	31686075	31686195	0.000547	0.125158	0	0	0.000000	0.000000	0.000000	23
bb.chr10.32397555	chr10	32397555	32397675	0.114221	0.263529	3	0	0.130435	0.000000	0.130435	23
bb.chr10.33102868	chr10	33102868	33102988	-0.009136	0.141557	0	0	0.000000	0.000000	0.000000	23
bb.chr10.34167991	chr10	34167991	34168111	-0.145061	0.753305	6	7	0.260870	0.304348	0.565217	23
bb.chr10.34931605	chr10	34931605	34931725	-0.535744	1.398733	4	4	0.173913	0.173913	0.347826	23
bb.chr10.36425776	chr10	36425776	36425896	0.033343	0.130679	0	0	0.000000	0.000000	0.000000	23
bb.chr10.37401255	chr10	37401255	37401375	-0.034304	0.074597	0	0	0.000000	0.000000	0.000000	23
bb.chr10.38249783	chr10	38249783	38249903	-0.007949	0.155897	0	0	0.000000	0.000000	0.000000	23
bb.chr10.42337624	chr10	42337624	42337744			0	0	0.000000	0.000000	0.000000	0
bb.chr10.43238098	chr10	43238098	43238218	-0.021604	0.294408	2	0	0.086957	0.000000	0.086957	23
bb.chr10.44278448	chr10	44278448	44278568	-0.017655	0.254010	0	2	0.000000	0.086957	0.086957	23
bb.chr10.44988800	chr10	44988800	44988920	-0.002052	0.080489	0	0	0.000000	0.000000	0.000000	23
bb.chr10.45750792	chr10	45750792	45750912	-0.015886	0.202512	0	1	0.000000	0.043478	0.043478	23
bb.chr10.45975053	chr10	45975053	45975173	-0.050555	0.135644	0	0	0.000000	0.000000	0.000000	23
bb.chr10.47158927	chr10	47158927	47159047	0.031228	0.093970	0	0	0.000000	0.000000	0.000000	23
bb.chr10.48341151	chr10	48341151	48341271	0.104357	0.658447	6	1	0.260870	0.043478	0.304348	23
bb.chr10.49354683	chr10	49354683	49354803	0.030582	0.129292	0	0	0.000000	0.000000	0.000000	23
bb.chr10.50343887	chr10	50343887	50344007	-0.013505	0.109024	0	0	0.000000	0.000000	0.000000	23
bb.chr10.51053718	chr10	51053718	51053838	-0.052326	0.221808	0	1	0.000000	0.043478	0.043478	23
bb.chr10.52066862	chr10	52066862	52066982	-0.104404	0.454711	4	2	0.173913	0.086957	0.260870	23
bb.chr10.53095799	chr10	53095799	53095919	-0.086233	0.338331	0	3	0.000000	0.130435	0.130435	23
bb.chr10.53717375	chr10	53717375	53717495	-0.046121	0.242453	0	1	0.000000	0.043478	0.043478	23
bb.chr10.54464777	chr10	54464777	54464897	-0.395781	1.124977	6	6	0.260870	0.260870	0.521739	23
bb.chr10.55126963	chr10	55126963	55127083	0.004500	0.393486	5	3	0.217391	0.130435	0.347826	23
bb.chr10.55837802	chr10	55837802	55837922			0	0	0.000000	0.000000	0.000000	0
bb.chr10.56806247	chr10	56806247	56806367	0.023338	0.194772	1	0	0.043478	0.000000	0.043478	23
bb.chr10.57607374	chr10	57607374	57607494	-0.048546	0.115179	0	0	0.000000	0.000000	0.000000	23
bb.chr10.58347015	chr10	58347015	58347135	-0.026536	0.067679	0	0	0.000000	0.000000	0.000000	23
bb.chr10.59346984	chr10	59346984	59347104	-0.017466	0.183248	0	0	0.000000	0.000000	0.000000	23
bb.chr10.60131119	chr10	60131119	60131239	-0.132573	0.443893	1	3	0.043478	0.130435	0.173913	23
bb.chr10.60893045	chr10	60893045	60893165	-0.012391	0.145519	0	0	0.000000	0.000000	0.000000	23
bb.chr10.61563535	chr10	61563535	61563655	-0.189610	0.519955	4	6	0.173913	0.260870	0.434783	23
bb.chr10.62471920	chr10	62471920	62472040	0.006949	0.118389	0	0	0.000000	0.000000	0.000000	23
bb.chr10.63077758	chr10	63077758	63077878	-0.002924	0.132833	0	0	0.000000	0.000000	0.000000	23
bb.chr10.63920664	chr10	63920664	63920784	0.003925	0.080581	0	0	0.000000	0.000000	0.000000	23
bb.chr10.64653102	chr10	64653102	64653222	-0.016063	0.128585	0	0	0.000000	0.000000	0.000000	23
bb.chr10.65896662	chr10	65896662	65896782	-0.023479	0.118743	0	0	0.000000	0.000000	0.000000	23
bb.chr10.67151276	chr10	67151276	67151396	-0.049727	0.446639	5	4	0.217391	0.173913	0.391304	23
bb.chr10.68174441	chr10	68174441	68174561	-0.015789	0.080693	0	0	0.000000	0.000000	0.000000	23
bb.chr10.68994344	chr10	68994344	68994464	-0.091977	0.390490	0	2	0.000000	0.086957	0.086957	23
bb.chr10.70426708	chr10	70426708	70426828	0.012882	0.121298	0	0	0.000000	0.000000	0.000000	23
bb.chr10.71175445	chr10	71175445	71175565	0.007663	0.108313	0	0	0.000000	0.000000	0.000000	23
bb.chr10.71796109	chr10	71796109	71796229	0.007586	0.090709	0	0	0.000000	0.000000	0.000000	23
bb.chr10.72495173	chr10	72495173	72495293	-0.168295	0.720359	7	5	0.304348	0.217391	0.521739	23
bb.chr10.74289773	chr10	74289773	74289893	-0.025050	0.218682	1	0	0.043478	0.000000	0.043478	23
bb.chr10.75524556	chr10	75524556	75524676	-0.061359	0.141552	0	0	0.000000	0.000000	0.000000	23
bb.chr10.76238737	chr10	76238737	76238857	-0.032354	0.166075	0	0	0.000000	0.000000	0.000000	23
bb.chr10.77250206	chr10	77250206	77250326	-0.014952	0.131636	0	0	0.000000	0.000000	0.000000	23
bb.chr10.78115392	chr10	78115392	78115512	0.005866	0.092957	0	0	0.000000	0.000000	0.000000	23
bb.chr10.78718823	chr10	78718823	78718943	0.005005	0.108800	0	0	0.000000	0.000000	0.000000	23
bb.chr10.79468140	chr10	79468140	79468260	0.037905	0.077640	0	0	0.000000	0.000000	0.000000	23
bb.chr10.80664311	chr10	80664311	80664431	0.000723	0.147564	1	0	0.043478	0.000000	0.043478	23
bb.chr10.81278449	chr10	81278449	81278569	-0.001143	0.140881	1	0	0.043478	0.000000	0.043478	23
bb.chr10.82122945	chr10	82122945	82123065	-0.001605	0.107291	0	0	0.000000	0.000000	0.000000	23
bb.chr10.82739518	chr10	82739518	82739638	0.027017	0.122749	0	0	0.000000	0.000000	0.000000	23
bb.chr10.83806838	chr10	83806838	83806958	-0.023073	0.092920	0	0	0.000000	0.000000	0.000000	23
bb.chr10.84536805	chr10	84536805	84536925	0.000265	0.092168	0	0	0.000000	0.000000	0.000000	23
bb.chr10.85529133	chr10	85529133	85529253	0.008874	0.082205	0	0	0.000000	0.000000	0.000000	23
bb.chr10.86199994	chr10	86199994	86200114	0.013491	0.073246	0	0	0.000000	0.000000	0.000000	23
bb.chr10.87015927	chr10	87015927	87016047	0.001824	0.121267	0	0	0.000000	0.000000	0.000000	23
PTEN	chr10	87863623	87971929	0.018762	0.055037	0	0	0.000000	0.000000	0.000000	23
bb.chr10.89024938	chr10	89024938	89025058	0.005712	0.131474	0	0	0.000000	0.000000	0.000000	23
bb.chr10.90039213	chr10	90039213	90039333	0.007720	0.120165	0	0	0.000000	0.000000	0.000000	23
bb.chr10.90833983	chr10	90833983	90834103	-0.018575	0.355647	0	1	0.000000	0.043478	0.043478	23
bb.chr10.91731244	chr10	91731244	91731364	-0.085757	0.467999	4	4	0.173913	0.173913	0.347826	23
bb.chr10.93456806	chr10	93456806	93456926	-0.085428	0.437472	2	4	0.086957	0.173913	0.260870	23
bb.chr10.94133235	chr10	94133235	94133355	-0.028630	0.091323	0	0	0.000000	0.000000	0.000000	23
bb.chr10.94872436	chr10	94872436	94872556	-0.003294	0.121791	0	0	0.000000	0.000000	0.000000	23
bb.chr10.95557523	chr10	95557523	95557643	0.001794	0.075818	0	0	0.000000	0.000000	0.000000	23
bb.chr10.96621629	chr10	96621629	96621749	0.012507	0.110108	0	0	0.000000	0.000000	0.000000	23
bb.chr10.97825603	chr10	97825603	97825723	-0.031667	0.150378	0	0	0.000000	0.000000	0.000000	23
bb.chr10.98592969	chr10	98592969	98593089	-0.034527	0.159398	0	0	0.000000	0.000000	0.000000	23
bb.chr10.99930233	chr10	99930233	99930353	-0.001927	0.086157	0	0	0.000000	0.000000	0.000000	23
bb.chr10.100608342	chr10	100608342	100608462	-0.025625	0.076958	0	0	0.000000	0.000000	0.000000	23
bb.chr10.101311592	chr10	101311592	101311712	-0.017443	0.085041	0	0	0.000000	0.000000	0.000000	23
bb.chr10.102163079	chr10	102163079	102163199	-0.006404	0.225734	0	0	0.000000	0.000000	0.000000	23
bb.chr10.103628873	chr10	103628873	103628993	0.002037	0.124326	0	0	0.000000	0.000000	0.000000	23
bb.chr10.104419245	chr10	104419245	104419365	0.013929	0.106077	0	0	0.000000	0.000000	0.000000	23
bb.chr10.105075560	chr10	105075560	105075680	-0.015758	0.134190	0	0	0.000000	0.000000	0.000000	23
bb.chr10.107141386	chr10	107141386	107141506	0.042932	0.223946	1	0	0.043478	0.000000	0.043478	23
bb.chr10.107839634	chr10	107839634	107839754	-0.063931	0.237367	0	1	0.000000	0.043478	0.043478	23
bb.chr10.108646994	chr10	108646994	108647114	0.019492	0.268909	2	0	0.086957	0.000000	0.086957	23
bb.chr10.109481362	chr10	109481362	109481482	-0.098587	0.596448	5	6	0.217391	0.260870	0.478261	23
SMC3	chr10	110567693	110606047	0.007887	0.053187	0	0	0.000000	0.000000	0.000000	23
bb.chr10.111203334	chr10	111203334	111203454	-0.036697	0.072814	0	0	0.000000	0.000000	0.000000	23
bb.chr10.111926527	chr10	111926527	111926647	-0.010075	0.172357	0	0	0.000000	0.000000	0.000000	23
bb.chr10.112952164	chr10	112952164	112952284	-0.049993	0.122452	0	0	0.000000	0.000000	0.000000	23
bb.chr10.113663556	chr10	113663556	113663676	-2.651210	0.000000	0	1	0.000000	0.043478	0.043478	1
bb.chr10.114450151	chr10	114450151	114450271	0.020211	0.459473	5	2	0.217391	0.086957	0.304348	23
bb.chr10.115951552	chr10	115951552	115951672	-0.028532	0.154495	0	0	0.000000	0.000000	0.000000	23
bb.chr10.116800906	chr10	116800906	116801026	-0.001890	0.079175	0	0	0.000000	0.000000	0.000000	23
bb.chr10.117714005	chr10	117714005	117714125	-0.015723	0.123711	0	0	0.000000	0.000000	0.000000	23
bb.chr10.118457358	chr10	118457358	118457478	-0.012265	0.126629	0	0	0.000000	0.000000	0.000000	23
bb.chr10.119218191	chr10	119218191	119218311	-0.018463	0.077021	0	0	0.000000	0.000000	0.000000	23
bb.chr10.119977198	chr10	119977198	119977318	0.045242	0.154473	1	0	0.043478	0.000000	0.043478	23
bb.chr10.120735101	chr10	120735101	120735221	-0.004721	0.110860	0	0	0.000000	0.000000	0.000000	23
bb.chr10.121567072	chr10	121567072	121567192	-0.001460	0.085048	0	0	0.000000	0.000000	0.000000	23
bb.chr10.122246801	chr10	122246801	122246921	0.069205	0.132734	0	0	0.000000	0.000000	0.000000	23
bb.chr10.122954971	chr10	122954971	122955091	0.034725	0.100554	0	0	0.000000	0.000000	0.000000	23
bb.chr10.123732889	chr10	123732889	123733009	-0.036842	0.331153	2	2	0.086957	0.086957	0.173913	23
bb.chr10.124574396	chr10	124574396	124574516	0.068422	0.102286	0	0	0.000000	0.000000	0.000000	23
bb.chr10.125425979	chr10	125425979	125426099	-0.017964	0.145147	0	0	0.000000	0.000000	0.000000	23
bb.chr10.126338672	chr10	126338672	126338792	0.028859	0.114063	0	0	0.000000	0.000000	0.000000	23
bb.chr10.126981634	chr10	126981634	126981754	-0.003875	0.086734	0	0	0.000000	0.000000	0.000000	23
bb.chr10.127687909	chr10	127687909	127688029	-0.873136	1.633083	3	6	0.130435	0.260870	0.391304	18
bb.chr10.128490322	chr10	128490322	128490442	-0.014353	0.128260	0	0	0.000000	0.000000	0.000000	23
bb.chr10.130027782	chr10	130027782	130027902	-0.012212	0.091361	0	0	0.000000	0.000000	0.000000	23
bb.chr10.131493071	chr10	131493071	131493191	-0.073354	0.337913	0	2	0.000000	0.086957	0.086957	23
bb.chr10.132512514	chr10	132512514	132512634	-0.018506	0.145664	0	0	0.000000	0.000000	0.000000	23
bb.chr10.133226719	chr10	133226719	133226839	0.001461	0.106981	0	0	0.000000	0.000000	0.000000	23
bb.chr11.493025	chr11	493025	493145	-0.016740	0.123159	0	0	0.000000	0.000000	0.000000	23
HRAS	chr11	532240	535591	-0.092100	0.096045	0	0	0.000000	0.000000	0.000000	23
bb.chr11.1642660	chr11	1642660	1642780	0.019127	0.129886	0	0	0.000000	0.000000	0.000000	23
bb.chr11.2474225	chr11	2474225	2474345	-0.032453	0.165721	0	0	0.000000	0.000000	0.000000	23
bb.chr11.3641911	chr11	3641911	3642031	0.005874	0.169264	0	0	0.000000	0.000000	0.000000	23
bb.chr11.4409882	chr11	4409882	4410002	-0.020430	0.230366	0	0	0.000000	0.000000	0.000000	23
bb.chr11.5248293	chr11	5248293	5248413	-0.020355	0.094196	0	0	0.000000	0.000000	0.000000	23
bb.chr11.6631941	chr11	6631941	6632061	-0.011697	0.140124	0	0	0.000000	0.000000	0.000000	23
bb.chr11.7507039	chr11	7507039	7507159	0.005513	0.091305	0	0	0.000000	0.000000	0.000000	23
bb.chr11.8617718	chr11	8617718	8617838	-0.007448	0.112147	0	0	0.000000	0.000000	0.000000	23
bb.chr11.9287798	chr11	9287798	9287918	-0.017939	0.138297	0	0	0.000000	0.000000	0.000000	23
bb.chr11.9995215	chr11	9995215	9995335	-0.014381	0.104110	0	0	0.000000	0.000000	0.000000	23
bb.chr11.11108494	chr11	11108494	11108614	-0.020802	0.093063	0	0	0.000000	0.000000	0.000000	23
bb.chr11.11710397	chr11	11710397	11710517	-0.028415	0.125935	0	0	0.000000	0.000000	0.000000	23
bb.chr11.12516303	chr11	12516303	12516423	0.109766	0.112414	0	0	0.000000	0.000000	0.000000	23
bb.chr11.13346143	chr11	13346143	13346263	-0.005307	0.104927	0	0	0.000000	0.000000	0.000000	23
bb.chr11.14191623	chr11	14191623	14191743	-0.036095	0.433875	4	4	0.173913	0.173913	0.347826	23
RRAS2	chr11	14277920	14359182	0.004705	0.041269	0	0	0.000000	0.000000	0.000000	23
bb.chr11.14953898	chr11	14953898	14954018	-0.031009	0.061673	0	0	0.000000	0.000000	0.000000	23
bb.chr11.16413087	chr11	16413087	16413207	-0.022376	0.285567	1	0	0.043478	0.000000	0.043478	23
bb.chr11.17369248	chr11	17369248	17369368	0.004410	0.111254	0	0	0.000000	0.000000	0.000000	23
bb.chr11.18607697	chr11	18607697	18607817	-0.208536	0.703865	4	3	0.173913	0.130435	0.304348	23
bb.chr11.19228557	chr11	19228557	19228677	-0.055048	0.182981	0	0	0.000000	0.000000	0.000000	23
bb.chr11.20041098	chr11	20041098	20041218	-0.025866	0.108926	0	0	0.000000	0.000000	0.000000	23
bb.chr11.21714817	chr11	21714817	21714937	0.003841	0.162702	0	0	0.000000	0.000000	0.000000	23
bb.chr11.22541367	chr11	22541367	22541487	0.010144	0.212679	0	0	0.000000	0.000000	0.000000	23
