chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr8	101602698	101602818	bb.chr8.101602698	-0.023524	0.102118	23	False
chr8	102373451	102373571	bb.chr8.102373451	-0.052575	0.182035	23	False
chr8	103142425	103142545	bb.chr8.103142425	-0.022687	0.071471	23	False
chr8	104173333	104173453	bb.chr8.104173333	0.039841	0.079078	23	False
chr8	104945732	104945852	bb.chr8.104945732	-0.035042	0.075605	23	False
chr8	105986482	105986602	bb.chr8.105986482	-0.054241	0.334155	23	True
chr8	106770107	106770227	bb.chr8.106770107	-0.026477	0.086971	23	False
chr8	108081290	108081410	bb.chr8.108081290	-0.035821	0.134430	23	False
chr8	108713127	108713247	bb.chr8.108713127	-0.037692	0.176256	23	False
chr8	109335113	109335233	bb.chr8.109335113	-0.007072	0.385194	23	True
chr8	111886291	111886411	bb.chr8.111886291	-0.084111	0.432456	23	True
chr8	112916650	112916770	bb.chr8.112916650	0.013067	0.130291	23	False
chr8	113687197	113687317	bb.chr8.113687197	-0.014429	0.147180	23	False
chr8	114348106	114348226	bb.chr8.114348106	-0.391388	1.007148	23	True
chr8	115233334	115233454	bb.chr8.115233334	0.009270	0.328797	23	True
chr8	116667404	116667524	bb.chr8.116667404	0.047527	0.333856	23	True
chr8	116845932	116846183	RAD21_exon_14	-0.079486	0.349550	23	True
chr8	116846183	116846434	RAD21_exon_14	0.018861	0.347636	23	True
chr8	116846434	116846685	RAD21_exon_14	0.020085	0.083877	23	False
chr8	116846685	116846936	RAD21_exon_14	0.039497	0.077693	23	False
chr8	116846936	116847187	RAD21_exon_14	0.015131	0.079227	23	False
chr8	116847187	116847438	RAD21_exon_14	-0.067958	0.059940	23	False
chr8	116847438	116847690	RAD21_exon_14	-0.010462	0.065201	23	False
chr8	116848928	116849048	RAD21_exon_13	0.042912	0.126284	23	False
chr8	116850616	116850766	RAD21_exon_12	-0.005018	0.089723	23	False
chr8	116851946	116852095	RAD21_exon_11	0.001960	0.059225	23	False
chr8	116852547	116852707	RAD21_exon_10	-0.053521	0.093277	23	False
chr8	116854243	116854467	RAD21_exon_9	0.088997	0.090009	23	False
chr8	116856165	116856285	RAD21_exon_8	-0.022320	0.079577	23	False
chr8	116856647	116856767	RAD21_exon_7	0.002083	0.071220	23	False
chr8	116857265	116857472	RAD21_exon_6	0.024122	0.058009	23	False
chr8	116858343	116858463	RAD21_exon_5	-0.014290	0.074065	23	False
chr8	116861829	116861949	RAD21_exon_4	0.004475	0.082645	23	False
chr8	116863133	116863253	RAD21_exon_3	0.010223	0.068277	23	False
chr8	116866584	116866760	RAD21_exon_2	-0.095099	0.039195	23	False
chr8	116874609	116874775	RAD21_exon_1	-0.079358	0.135169	23	False
chr8	117802984	117803104	bb.chr8.117802984	-0.002569	0.170767	23	False
chr8	118489970	118490090	bb.chr8.118489970	-0.035087	0.158946	23	False
chr8	119093148	119093268	bb.chr8.119093148	0.007897	0.080211	23	False
chr8	119834823	119834943	bb.chr8.119834823	-0.117923	0.455976	23	True
chr8	120677172	120677292	bb.chr8.120677172	-0.038428	0.137538	23	False
chr8	121950916	121951036	bb.chr8.121950916	0.022089	0.198011	23	False
chr8	122693856	122693976	bb.chr8.122693856	0.006288	0.163158	23	False
chr8	123460938	123461058	bb.chr8.123460938	-0.033537	0.075422	23	False
chr8	124228030	124228150	bb.chr8.124228030	0.013378	0.068539	23	False
chr8	124932640	124932760	bb.chr8.124932640	0.046304	0.135255	23	False
chr8	125971337	125971457	bb.chr8.125971337	0.090219	0.119985	23	False
chr8	126754822	126754942	bb.chr8.126754822	0.007281	0.157911	23	False
chr8	127584909	127585029	bb.chr8.127584909	-0.014340	0.098390	23	False
chr8	127736229	127736622	MYC_exon_1	0.006589	0.065933	23	False
chr8	127738246	127738503	MYC_exon_2	0.062135	0.046451	23	False
chr8	127738503	127738760	MYC_exon_2	0.045210	0.077117	23	False
chr8	127738760	127739018	MYC_exon_2	0.061873	0.046270	23	False
chr8	127740394	127740649	MYC_exon_3	0.039496	0.069782	23	False
chr8	127740649	127740905	MYC_exon_3	0.017930	0.072601	23	False
chr8	127740905	127741160	MYC_exon_3	0.017134	0.088969	23	False
chr8	127741160	127741416	MYC_exon_3	-0.074534	0.275322	23	False
chr8	127741416	127741672	MYC_exon_3	0.018191	0.070453	23	False
chr8	127741672	127741927	MYC_exon_3	0.014809	0.064207	23	False
chr8	127741927	127742183	MYC_exon_3	0.020116	0.052668	23	False
chr8	127742183	127742438	MYC_exon_3	-0.014799	0.061219	23	False
chr8	127742438	127742694	MYC_exon_3	-0.071948	0.081552	23	False
chr8	127742694	127742950	MYC_exon_3	0.055022	0.128716	23	False
chr8	128338567	128338687	bb.chr8.128338567	-0.012971	0.083923	23	False
chr8	129378094	129378214	bb.chr8.129378094	-0.003658	0.088983	23	False
chr8	130149265	130149385	bb.chr8.130149265	-0.386409	1.263923	23	True
chr8	130909650	130909770	bb.chr8.130909650	-0.050920	0.095327	23	False
chr8	131948826	131948946	bb.chr8.131948826	-0.033785	0.239356	23	False
chr8	132959101	132959221	bb.chr8.132959101	0.023472	0.168692	23	False
chr8	133773852	133773972	bb.chr8.133773852	-0.004284	0.167272	23	False
chr8	135203468	135203588	bb.chr8.135203468	-0.079542	0.386597	23	True
chr8	136328761	136328881	bb.chr8.136328761	0.030062	0.077410	23	False
chr8	137044246	137044366	bb.chr8.137044246	0.006458	0.136208	23	False
chr8	138133873	138133993	bb.chr8.138133873	-0.036470	0.229734	23	False
chr8	138906964	138907084	bb.chr8.138906964	-0.010334	0.083745	23	False
chr8	139677670	139677790	bb.chr8.139677670	0.108989	0.126599	23	False
chr8	140665772	140665892	bb.chr8.140665772	-0.029228	0.223716	23	False
chr8	141477696	141477816	bb.chr8.141477696	0.124665	0.129376	23	False
chr8	142680952	142681072	bb.chr8.142680952	-0.014927	0.176266	23	False
chr8	143711579	143711699	bb.chr8.143711579	-0.035145	0.151974	23	False
chr8	144281106	144281346	bb.chr8.144281106	0.064471	0.541385	23	True
chr8	144281346	144281586	bb.chr8.144281106	0.083075	0.496256	23	True
chr9	675540	675660	bb.chr9.675540	-0.033393	0.161254	23	False
chr9	1386297	1386417	bb.chr9.1386297	-0.010921	0.085435	23	False
chr9	2141132	2141252	bb.chr9.2141132	0.010360	0.078913	23	False
chr9	2798052	2798172	bb.chr9.2798052	-0.019874	0.093927	23	False
chr9	3573876	3573996	bb.chr9.3573876	-0.041916	0.267614	23	False
chr9	4191711	4191831	bb.chr9.4191711	-0.021314	0.102180	23	False
chr9	4864831	4864951	bb.chr9.4864831	0.014477	0.106987	23	False
chr9	5066672	5066792	JAK2_exon_10	-0.023962	0.076905	23	False
chr9	5069020	5069207	JAK2_exon_11	-0.126209	0.109539	23	False
chr9	5069927	5070047	JAK2_exon_12	-0.034055	0.095690	23	False
chr9	5072490	5072625	JAK2_exon_13	0.005349	0.115220	23	False
chr9	5073694	5073814	JAK2_exon_14	-0.041501	0.084982	23	False
chr9	5077455	5077575	JAK2_exon_15	-0.042486	0.243894	23	False
chr9	5078304	5078443	JAK2_exon_16	0.019457	0.059952	23	False
chr9	5610398	5610518	bb.chr9.5610398	0.014641	0.108039	23	False
chr9	6256232	6256352	bb.chr9.6256232	-0.390844	1.198604	23	True
chr9	6993788	6993908	bb.chr9.6993788	-0.030292	0.157054	23	False
chr9	8029790	8029910	bb.chr9.8029790	-0.004527	0.121953	23	False
chr9	9089750	9089870	bb.chr9.9089750	-0.117657	0.285441	23	False
chr9	9772551	9772671	bb.chr9.9772551	0.014203	0.161897	23	False
chr9	11190813	11190933	bb.chr9.11190813	0.027972	0.240678	23	False
chr9	11902036	11902156	bb.chr9.11902036	0.066185	0.073997	23	False
chr9	12956702	12956822	bb.chr9.12956702	-0.133992	0.862978	23	True
chr9	13649814	13649934	bb.chr9.13649814	-0.020138	0.229082	23	False
chr9	14694001	14694121	bb.chr9.14694001	-0.007836	0.077235	23	False
chr9	15370517	15370637	bb.chr9.15370517	0.053736	0.076930	23	False
chr9	16446098	16446218	bb.chr9.16446098	-0.013173	0.215074	23	False
chr9	17447388	17447508	bb.chr9.17447388	-0.000933	0.105354	23	False
chr9	18196006	18196126	bb.chr9.18196006	-0.012340	0.091156	23	False
chr9	18890217	18890337	bb.chr9.18890217	0.008395	0.093296	23	False
chr9	19752331	19752451	bb.chr9.19752331	-0.004340	0.105338	23	False
chr9	20631574	20631694	bb.chr9.20631574	-0.028248	0.103073	23	False
chr9	21967766	21967994	CDKN2A_exon_3	0.090731	0.076632	23	False
chr9	21967998	21968118	CDKN2A_exon_3	0.018430	0.136069	23	False
chr9	21968121	21968241	CDKN2A_exon_3	-0.050919	0.110531	23	False
chr9	21970900	21971207	CDKN2A_exon_2	-0.032655	0.090352	23	False
chr9	21974676	21974856	CDKN2A_exon_1	-0.065472	0.081778	23	False
chr9	22002901	22003158	CDKN2B_exon_2	0.052425	0.186993	23	False
chr9	22003158	22003415	CDKN2B_exon_2	-0.012188	0.188898	23	False
chr9	22003415	22003672	CDKN2B_exon_2	0.004371	0.142554	23	False
chr9	22003672	22003930	CDKN2B_exon_2	0.016586	0.119052	23	False
chr9	22003930	22004187	CDKN2B_exon_2	0.002268	0.048487	23	False
chr9	22004187	22004444	CDKN2B_exon_2	-0.045355	0.115984	23	False
chr9	22004444	22004702	CDKN2B_exon_2	0.039601	0.066025	23	False
chr9	22004702	22004959	CDKN2B_exon_2	-0.038134	0.064286	23	False
chr9	22004959	22005216	CDKN2B_exon_2	0.012957	0.071590	23	False
chr9	22005216	22005474	CDKN2B_exon_2	0.020967	0.071743	23	False
chr9	22005474	22005731	CDKN2B_exon_2	0.021713	0.071790	23	False
chr9	22005731	22005988	CDKN2B_exon_2	-0.023052	0.089640	23	False
chr9	22005988	22006246	CDKN2B_exon_2	0.051981	0.063397	23	False
chr9	22008796	22009050	CDKN2B_exon_1	0.005855	0.084790	23	False
chr9	22009050	22009304	CDKN2B_exon_1	0.006204	0.082005	23	False
chr9	22072660	22072780	bb.chr9.22072660	-0.007096	0.124745	23	False
chr9	23404073	23404193	bb.chr9.23404073	-0.001114	0.205095	23	False
chr9	24111185	24111305	bb.chr9.24111185	-0.031280	0.132734	23	False
chr9	24898868	24898988	bb.chr9.24898868	-0.073597	0.412985	23	True
chr9	25889671	25889791	bb.chr9.25889671	-0.019677	0.163879	23	False
chr9	26565855	26565975	bb.chr9.26565855	-0.029406	0.135678	23	False
chr9	27282555	27282675	bb.chr9.27282555	-0.002918	0.078789	23	False
chr9	27985752	27985872	bb.chr9.27985752	0.010549	0.142039	23	False
chr9	29399072	29399192	bb.chr9.29399072	0.014066	0.179104	23	False
chr9	30085352	30085472	bb.chr9.30085352	-0.724694	1.508064	23	True
chr9	31136895	31137015	bb.chr9.31136895	-0.139599	0.708550	23	True
chr9	32182127	32182247	bb.chr9.32182127	-0.004021	0.131942	23	False
chr9	33775309	33775429	bb.chr9.33775309	-0.010210	0.062147	23	False
chr9	34655379	34655499	bb.chr9.34655379	0.016404	0.119137	23	False
chr9	35682239	35682359	bb.chr9.35682239	0.023570	0.119806	23	False
chr9	36374147	36374267	bb.chr9.36374147	-0.011552	0.157440	23	False
chr9	36833267	36833558	PAX5_exon_10	0.087160	0.086952	23	False
chr9	36833558	36833849	PAX5_exon_10	0.120739	0.085092	23	False
chr9	36833878	36834160	PAX5_exon_10	0.149048	0.034944	23	False
chr9	36834160	36834443	PAX5_exon_10	0.137652	0.087294	23	False
chr9	36834459	36834727	PAX5_exon_10	0.141197	0.062453	23	False
chr9	36834727	36834996	PAX5_exon_10	0.008175	0.110232	23	False
chr9	36834996	36835264	PAX5_exon_10	-0.009781	0.075761	23	False
chr9	36835264	36835533	PAX5_exon_10	-0.095292	0.116901	23	False
chr9	36835533	36835801	PAX5_exon_10	0.017587	0.065430	23	False
chr9	36835801	36836070	PAX5_exon_10	0.005582	0.064069	23	False
chr9	36836070	36836338	PAX5_exon_10	0.005071	0.078363	23	False
chr9	36836338	36836607	PAX5_exon_10	0.043192	0.062748	23	False
chr9	36836607	36836875	PAX5_exon_10	0.006258	0.086464	23	False
chr9	36836875	36837144	PAX5_exon_10	0.012245	0.089377	23	False
chr9	36837144	36837412	PAX5_exon_10	0.020635	0.091767	23	False
chr9	36837412	36837681	PAX5_exon_10	0.013459	0.090785	23	False
chr9	36837681	36837949	PAX5_exon_10	0.006519	0.086909	23	False
chr9	36837949	36838218	PAX5_exon_10	0.017702	0.082225	23	False
chr9	36838218	36838486	PAX5_exon_10	0.010286	0.111658	23	False
chr9	36838486	36838755	PAX5_exon_10	0.016731	0.068859	23	False
chr9	36838755	36839023	PAX5_exon_10	-0.003192	0.079968	23	False
chr9	36839023	36839292	PAX5_exon_10	-0.008598	0.052163	23	False
chr9	36839292	36839560	PAX5_exon_10	0.040631	0.096647	23	False
chr9	36839560	36839829	PAX5_exon_10	0.027652	0.077290	23	False
chr9	36839829	36840097	PAX5_exon_10	-0.002490	0.089122	23	False
chr9	36840097	36840366	PAX5_exon_10	-0.059488	0.080939	23	False
chr9	36840366	36840635	PAX5_exon_10	0.000475	0.083006	23	False
chr9	36846835	36846955	PAX5_exon_9	0.018979	0.091980	23	False
chr9	36881994	36882114	PAX5_exon_8	0.019970	0.136726	23	False
chr9	36923358	36923478	PAX5_exon_7	0.027859	0.100016	23	False
chr9	36966547	36966723	PAX5_exon_6	-0.088201	0.098600	23	False
chr9	37002650	37002770	PAX5_exon_5	-0.026908	0.126117	23	False
chr9	37006464	37006584	PAX5_exon_4	0.024394	0.089789	23	False
chr9	37014995	37015193	PAX5_exon_3	-0.068651	0.039115	23	False
chr9	37020634	37020800	PAX5_exon_2	-0.058165	0.093921	23	False
chr9	37033984	37034267	PAX5_exon_1	-0.001502	0.166375	23	False
chr9	37081213	37081333	bb.chr9.37081213	-0.002495	0.176360	23	False
chr9	37782054	37782174	bb.chr9.37782054	0.003513	0.147756	23	False
chr9	38445304	38445424	bb.chr9.38445304	0.002549	0.095045	23	False
chr9	39100281	39100401	bb.chr9.39100281	-0.752134	1.495887	23	True
chr9	41673242	41673362	bb.chr9.41673242	-1.360814	2.663213	23	True
chr9	66902267	66902387	bb.chr9.66902267	0.014405	0.587776	23	True
chr9	68401417	68401537	bb.chr9.68401417	-0.009033	0.061425	23	False
chr9	69097248	69097368	bb.chr9.69097248	-0.001604	0.077138	23	False
chr9	70011775	70011895	bb.chr9.70011775	-0.007680	0.204062	23	False
chr9	70831066	70831186	bb.chr9.70831066	0.038506	0.203582	23	False
chr9	72250101	72250221	bb.chr9.72250101	-0.023943	0.080844	23	False
chr9	74671900	74672020	bb.chr9.74671900	0.018170	0.112443	23	False
chr9	75387922	75388042	bb.chr9.75387922	-0.022067	0.161462	23	False
chr9	76091975	76092095	bb.chr9.76091975	0.003961	0.127330	23	False
chr9	76802862	76802982	bb.chr9.76802862	-0.035640	0.308395	23	True
chr9	77522458	77522578	bb.chr9.77522458	-0.009743	0.099876	23	False
chr9	78533362	78533482	bb.chr9.78533362	0.009141	0.126839	23	False
chr9	79227007	79227127	bb.chr9.79227007	-0.063212	0.441242	23	True
chr9	81725875	81725995	bb.chr9.81725875	-0.008976	0.105104	23	False
chr9	82514856	82514976	bb.chr9.82514856	-0.003080	0.122719	23	False
chr9	83435277	83435397	bb.chr9.83435277	-0.005964	0.084542	23	False
chr9	83968081	83968352	HNRNPK_exon_17	-0.089325	0.127704	23	False
chr9	83968352	83968624	HNRNPK_exon_17	0.017872	0.148225	23	False
chr9	83968624	83968895	HNRNPK_exon_17	0.024039	0.057114	23	False
chr9	83968895	83969167	HNRNPK_exon_17	0.036677	0.084498	23	False
chr9	83969167	83969439	HNRNPK_exon_17	-0.054503	0.069802	23	False
chr9	83970160	83970330	HNRNPK_exon_16	-0.082711	0.066300	23	False
chr9	83970709	83970913	HNRNPK_exon_15,HNRNPK_exon_14	0.038262	0.089548	23	False
chr9	83971247	83971367	HNRNPK_exon_13	0.001635	0.079619	23	False
chr9	83971621	83971741	HNRNPK_exon_12	-0.113179	0.060590	23	False
chr9	83971880	83972188	HNRNPK_exon_11	-0.025697	0.042574	23	False
chr9	83972846	83972966	HNRNPK_exon_10	0.007556	0.095136	23	False
chr9	83973281	83973401	HNRNPK_exon_9	0.024713	0.074196	23	False
chr9	83973865	83973985	HNRNPK_exon_8	0.014241	0.093283	23	False
chr9	83974510	83974630	HNRNPK_exon_7	0.015474	0.137466	23	False
chr9	83975412	83975532	HNRNPK_exon_6	0.013212	0.083308	23	False
chr9	83976953	83977073	HNRNPK_exon_5	-0.028289	0.082715	23	False
chr9	83977685	83977805	HNRNPK_exon_4	0.017332	0.099708	23	False
chr9	83978185	83978305	HNRNPK_exon_3	0.004287	0.127616	23	False
chr9	83978351	83978471	HNRNPK_exon_2	0.012101	0.121901	23	False
chr9	83980095	83980215	HNRNPK_exon_1	-0.004727	0.138193	23	False
chr9	84587568	84587688	bb.chr9.84587568	-0.091212	0.307809	23	True
chr9	85237966	85238086	bb.chr9.85237966	0.014447	0.147741	23	False
chr9	86079886	86080006	bb.chr9.86079886	-0.027869	0.087199	23	False
chr9	87301304	87301424	bb.chr9.87301304	0.066254	0.201614	23	False
chr9	88264932	88265052	bb.chr9.88264932	0.017996	0.095029	23	False
chr9	88993074	88993194	bb.chr9.88993074	-0.011314	0.172715	23	False
chr9	89675899	89676019	bb.chr9.89675899	-0.023959	0.137929	23	False
chr9	90304802	90304922	bb.chr9.90304802	-0.031406	0.087405	23	False
chr9	90974632	90974752	bb.chr9.90974632	0.011632	0.089022	23	False
chr9	93059449	93059569	bb.chr9.93059449	0.003563	0.110326	23	False
chr9	93777412	93777532	bb.chr9.93777412	-0.074315	0.358124	23	True
chr9	95189468	95189588	bb.chr9.95189468	-0.001685	0.151156	23	False
chr9	96228961	96229081	bb.chr9.96228961	0.026153	0.115092	23	False
chr9	97649678	97649798	bb.chr9.97649678	0.064701	0.129661	23	False
chr9	98335106	98335226	bb.chr9.98335106	0.004582	0.173686	23	False
chr9	99061031	99061151	bb.chr9.99061031	-0.033343	0.134282	23	False
chr9	99870213	99870333	bb.chr9.99870213	-0.009318	0.106973	23	False
chr9	100782915	100783035	bb.chr9.100782915	0.026555	0.121839	23	False
chr9	101471476	101471596	bb.chr9.101471476	-0.064510	0.222761	23	False
chr9	102403327	102403447	bb.chr9.102403327	-0.297127	1.101908	23	True
chr9	103236531	103236651	bb.chr9.103236531	-0.033379	0.330376	23	True
chr9	104313485	104313605	bb.chr9.104313485	-0.011526	0.090763	23	False
chr9	104973466	104973586	bb.chr9.104973466	-0.014131	0.062352	23	False
chr9	105692002	105692122	bb.chr9.105692002	-0.181956	0.926155	23	True
chr9	106415230	106415350	bb.chr9.106415230	0.008633	0.104872	23	False
chr9	107072147	107072267	bb.chr9.107072147	-0.023942	0.115445	23	False
chr9	107727430	107727550	bb.chr9.107727430	0.002689	0.083692	23	False
chr9	108841027	108841147	bb.chr9.108841027	-0.016628	0.145242	23	False
chr9	109538030	109538150	bb.chr9.109538030	-0.064073	0.510459	23	True
chr9	110204164	110204284	bb.chr9.110204164	0.023711	0.081398	23	False
chr9	111655149	111655269	bb.chr9.111655149	0.045243	0.084248	23	False
chr9	112664974	112665094	bb.chr9.112664974	-0.005978	0.142057	23	False
chr9	113718507	113718627	bb.chr9.113718507	0.018481	0.094220	23	False
chr9	114693470	114693590	bb.chr9.114693470	-0.053379	0.101659	23	False
chr9	115394181	115394301	bb.chr9.115394181	-0.006961	0.113585	23	False
chr9	116170820	116170940	bb.chr9.116170820	-0.023148	0.126730	23	False
chr9	117227825	117227945	bb.chr9.117227825	-0.039344	0.102538	23	False
chr9	117921115	117921235	bb.chr9.117921115	-0.014104	0.103259	23	False
chr9	118999273	118999393	bb.chr9.118999273	-0.448367	1.151140	23	True
chr9	120096910	120097030	bb.chr9.120096910	-0.032376	0.087228	23	False
chr9	120876926	120877046	bb.chr9.120876926	-0.015517	0.187176	23	False
chr9	121786980	121787100	bb.chr9.121786980	-0.009689	0.164585	23	False
chr9	122615675	122615795	bb.chr9.122615675	-0.011852	0.128920	23	False
chr9	123435808	123435928	bb.chr9.123435808	-0.022252	0.083054	23	False
chr9	124594089	124594209	bb.chr9.124594089	-0.008345	0.154361	23	False
chr9	125967028	125967148	bb.chr9.125967028	0.033518	0.352982	23	True
chr9	127096179	127096299	bb.chr9.127096179	0.023527	0.097965	23	False
chr9	128431326	128431446	bb.chr9.128431326	0.006447	0.095075	23	False
chr9	129438714	129438834	bb.chr9.129438714	0.014733	0.082017	23	False
chr9	130157269	130157389	bb.chr9.130157269	0.009202	0.151065	23	False
chr9	131082312	131082432	bb.chr9.131082312	-0.014593	0.099422	23	False
chr9	132162363	132162483	bb.chr9.132162363	0.026501	0.112058	23	False
chr9	132888634	132888754	bb.chr9.132888634	-0.005958	0.100068	23	False
chr9	133538754	133538874	bb.chr9.133538754	0.011219	0.154492	23	False
chr9	134936744	134936864	bb.chr9.134936744	0.011978	0.128772	23	False
chr9	135637871	135637991	bb.chr9.135637871	-0.003380	0.117193	23	False
chr9	136494431	136494791	NOTCH1_exon_34	0.028680	0.056786	23	False
chr9	136494792	136495032	NOTCH1_exon_34	-0.025797	0.063902	23	False
chr9	136495032	136495272	NOTCH1_exon_34	-0.046037	0.061374	23	False
chr9	136495273	136495513	NOTCH1_exon_34	-0.039627	0.060272	23	False
chr9	136495513	136495753	NOTCH1_exon_34	-0.045972	0.068593	23	False
chr9	136495754	136495994	NOTCH1_exon_34	-0.054038	0.179823	23	False
chr9	136495994	136496234	NOTCH1_exon_34	-0.038546	0.064689	23	False
chr9	136496235	136496475	NOTCH1_exon_34	-0.034643	0.087812	23	False
chr9	136496475	136496715	NOTCH1_exon_34	-0.041991	0.093266	23	False
chr9	136496716	136496956	NOTCH1_exon_34	-0.029352	0.086324	23	False
chr9	136496956	136497196	NOTCH1_exon_34	-0.037570	0.090975	23	False
chr9	136497197	136497557	NOTCH1_exon_34	0.033929	0.108372	23	False
chr9	136498894	136499014	NOTCH1_exon_33	0.029310	0.092119	23	False
chr9	136499110	136499258	NOTCH1_exon_32	0.069495	0.099987	23	False
chr9	136500550	136500846	NOTCH1_exon_31	0.004663	0.080156	23	False
chr9	136501746	136501912	NOTCH1_exon_30	0.007280	0.074256	23	False
chr9	136501994	136502114	NOTCH1_exon_29	0.001964	0.124011	23	False
chr9	136502270	136502487	NOTCH1_exon_28	0.021643	0.099829	23	False
chr9	136503180	136503329	NOTCH1_exon_27	-0.001967	0.087885	23	False
chr9	136504671	136504887	NOTCH1_exon_26	0.096434	0.134185	23	False
chr9	136504887	136505103	NOTCH1_exon_26	0.101551	0.127566	23	False
chr9	136505308	136505594	NOTCH1_exon_25	0.069438	0.090859	23	False
chr9	136505594	136505880	NOTCH1_exon_25	0.050061	0.094333	23	False
chr9	136506521	136506641	NOTCH1_exon_24	0.047065	0.086883	23	False
chr9	136506714	136506972	NOTCH1_exon_23	-0.033594	0.105123	23	False
chr9	136507303	136507436	NOTCH1_exon_22	0.049013	0.090927	23	False
chr9	136507953	136508138	NOTCH1_exon_21	0.008563	0.083515	23	False
chr9	136508230	136508384	NOTCH1_exon_20	0.054921	0.106800	23	False
chr9	136508868	136509070	NOTCH1_exon_19	0.008736	0.107072	23	False
chr9	136509731	136509960	NOTCH1_exon_18	0.078182	0.095932	23	False
chr9	136510651	136510804	NOTCH1_exon_17	0.016276	0.116200	23	False
chr9	136511150	136511270	NOTCH1_exon_16	0.023409	0.158530	23	False
chr9	136513016	136513136	NOTCH1_exon_15	-0.002185	0.099976	23	False
chr9	136513390	136513536	NOTCH1_exon_14	0.000679	0.100243	23	False
chr9	136514508	136514701	NOTCH1_exon_13	-0.127129	0.085188	23	False
chr9	136515283	136515403	NOTCH1_exon_12	0.064297	0.085780	23	False
chr9	136515481	136515715	NOTCH1_exon_11	-0.012330	0.090713	23	False
chr9	136515976	136516096	NOTCH1_exon_10	0.021484	0.100129	23	False
chr9	136517267	136517387	NOTCH1_exon_9	0.029572	0.140594	23	False
chr9	136517750	136517936	NOTCH1_exon_8	-0.130245	0.091718	23	False
chr9	136518135	136518291	NOTCH1_exon_7	-0.089676	0.141431	23	False
chr9	136518589	136518823	NOTCH1_exon_6	0.058660	0.067533	23	False
chr9	136519442	136519562	NOTCH1_exon_5	0.029206	0.120518	23	False
chr9	136522848	136523187	NOTCH1_exon_4	-0.030197	0.087260	23	False
chr9	136523715	136523978	NOTCH1_exon_3	0.004936	0.090427	23	False
chr9	136544016	136544136	NOTCH1_exon_2	0.017839	0.134710	23	False
chr9	136545724	136546047	NOTCH1_exon_1	-0.094975	0.299797	23	False
chr9	136663714	136663834	bb.chr9.136663714	-0.028929	0.112012	23	False
chr9	138117259	138117379	bb.chr9.138117259	-0.028327	0.182043	23	False
chr10	970601	970721	bb.chr10.970601	-0.030858	0.107712	23	False
chr10	1704698	1704818	bb.chr10.1704698	-0.047294	0.129690	23	False
chr10	2698666	2698786	bb.chr10.2698666	-0.145163	0.691694	23	True
chr10	3980977	3981097	bb.chr10.3980977	-0.139324	0.800113	23	True
chr10	4977707	4977827	bb.chr10.4977707	-0.023278	0.084212	23	False
chr10	6491855	6491975	bb.chr10.6491855	0.004670	0.206209	23	False
chr10	7157032	7157152	bb.chr10.7157032	0.005198	0.106381	23	False
chr10	7984586	7984706	bb.chr10.7984586	-0.059097	0.329789	23	True
chr10	8733870	8733990	bb.chr10.8733870	-0.246927	0.725395	23	True
chr10	11111223	11111343	bb.chr10.11111223	-0.529276	1.387940	23	True
chr10	11772387	11772507	bb.chr10.11772387	0.013525	0.093583	23	False
chr10	12538530	12538650	bb.chr10.12538530	0.109437	0.109792	23	False
chr10	13321576	13321696	bb.chr10.13321576	-0.202285	0.662568	23	True
chr10	14547827	14547947	bb.chr10.14547827	-0.042681	0.093412	23	False
chr10	15236225	15236345	bb.chr10.15236225	-0.041433	0.187831	23	False
chr10	15946843	15946963	bb.chr10.15946843	-0.049797	0.074236	23	False
chr10	17099332	17099452	bb.chr10.17099332	-0.053240	0.351651	23	True
chr10	17785940	17786060	bb.chr10.17785940	-0.006889	0.087596	23	False
chr10	18340614	18340734	bb.chr10.18340614	0.083879	0.069389	23	False
chr10	19077461	19077581	bb.chr10.19077461	-0.035727	0.242593	23	False
chr10	19830680	19830800	bb.chr10.19830680	0.007364	0.091958	23	False
chr10	21681088	21681208	bb.chr10.21681088	-0.060455	0.430922	23	True
chr10	23110564	23110684	bb.chr10.23110564	-0.048632	0.790762	23	True
chr10	24149011	24149131	bb.chr10.24149011	-0.011333	0.113801	23	False
chr10	24867653	24867773	bb.chr10.24867653	-0.001840	0.212293	23	False
chr10	25652702	25652822	bb.chr10.25652702	-0.007115	0.098211	23	False
chr10	27004114	27004382	ANKRD26_exon_34	-0.021879	0.327467	23	True
chr10	27004382	27004650	ANKRD26_exon_34	-0.000655	0.130558	23	False
chr10	27004650	27004918	ANKRD26_exon_34	0.039855	0.090138	23	False
chr10	27004918	27005186	ANKRD26_exon_34	0.014245	0.082217	23	False
chr10	27005186	27005454	ANKRD26_exon_34	0.019383	0.096542	23	False
chr10	27005454	27005722	ANKRD26_exon_34	-0.018141	0.110058	23	False
chr10	27006896	27007016	ANKRD26_exon_33	-0.016354	0.174844	23	False
chr10	27012880	27013109	ANKRD26_exon_32	0.071401	0.078742	23	False
chr10	27014492	27014710	ANKRD26_exon_31	0.049618	0.173485	23	False
chr10	27017500	27017791	ANKRD26_exon_30	-0.027282	0.118484	23	False
chr10	27028828	27028948	ANKRD26_exon_27	-0.046809	0.201410	23	False
chr10	27029261	27029381	ANKRD26_exon_26	-0.011860	0.067518	23	False
chr10	27033223	27033376	ANKRD26_exon_25	0.009497	0.078391	23	False
