gene	chromosome	start	end	mean_log2	stdev_log2	fp_gain_count	fp_loss_count	fp_gain_rate	fp_loss_rate	fp_any_rate	n_samples
bb.chr8.68258200	chr8	68258200	68258320	-0.046102	0.241503	0	0	0.000000	0.000000	0.000000	8
bb.chr8.69083450	chr8	69083450	69083570	0.013076	0.115370	0	0	0.000000	0.000000	0.000000	8
bb.chr8.69815368	chr8	69815368	69815488	-0.052561	0.152354	0	0	0.000000	0.000000	0.000000	8
bb.chr8.71089636	chr8	71089636	71089756	-0.003950	0.064540	0	0	0.000000	0.000000	0.000000	8
bb.chr8.71845217	chr8	71845217	71845337	-0.022226	0.104939	0	0	0.000000	0.000000	0.000000	8
bb.chr8.72833495	chr8	72833495	72833615	0.005503	0.062411	0	0	0.000000	0.000000	0.000000	8
bb.chr8.73975754	chr8	73975754	73975874	0.019724	0.094084	0	0	0.000000	0.000000	0.000000	8
bb.chr8.74660636	chr8	74660636	74660756	-0.019619	0.133577	0	0	0.000000	0.000000	0.000000	8
bb.chr8.75415625	chr8	75415625	75415745	-0.030216	0.073703	0	0	0.000000	0.000000	0.000000	8
bb.chr8.76187255	chr8	76187255	76187375	-0.004635	0.085125	0	0	0.000000	0.000000	0.000000	8
ZFHX4	chr8	76681245	76867280	-0.006650	0.012418	0	0	0.000000	0.000000	0.000000	8
bb.chr8.78038983	chr8	78038983	78039103	0.019122	0.123176	0	0	0.000000	0.000000	0.000000	8
bb.chr8.78717443	chr8	78717443	78717563	-0.025858	0.070907	0	0	0.000000	0.000000	0.000000	8
bb.chr8.79566662	chr8	79566662	79566782	-0.011128	0.072996	0	0	0.000000	0.000000	0.000000	8
bb.chr8.80355860	chr8	80355860	80355980	-0.011197	0.081494	0	0	0.000000	0.000000	0.000000	8
bb.chr8.81087996	chr8	81087996	81088116	-0.035230	0.324603	1	0	0.125000	0.000000	0.125000	8
bb.chr8.81975798	chr8	81975798	81975918	0.009412	0.100749	0	0	0.000000	0.000000	0.000000	8
bb.chr8.82699086	chr8	82699086	82699206	-0.080155	0.181598	0	0	0.000000	0.000000	0.000000	8
bb.chr8.83477576	chr8	83477576	83477696	0.009622	0.064045	0	0	0.000000	0.000000	0.000000	8
bb.chr8.84209220	chr8	84209220	84209340	-0.012578	0.030933	0	0	0.000000	0.000000	0.000000	8
bb.chr8.84966746	chr8	84966746	84966866	-0.032574	0.144440	0	0	0.000000	0.000000	0.000000	8
bb.chr8.86176516	chr8	86176516	86176636	-5.170831	10.019571	2	4	0.250000	0.500000	0.750000	8
bb.chr8.87240883	chr8	87240883	87241003	0.048052	0.083066	0	0	0.000000	0.000000	0.000000	8
bb.chr8.88164324	chr8	88164324	88164444	-0.002867	0.079201	0	0	0.000000	0.000000	0.000000	8
bb.chr8.89021041	chr8	89021041	89021161	-0.000703	0.058434	0	0	0.000000	0.000000	0.000000	8
bb.chr8.90008546	chr8	90008546	90008666	0.004380	0.047341	0	0	0.000000	0.000000	0.000000	8
bb.chr8.90692967	chr8	90692967	90693087	-0.122000	0.250838	0	1	0.000000	0.125000	0.125000	8
bb.chr8.91550926	chr8	91550926	91551046	0.029447	0.033513	0	0	0.000000	0.000000	0.000000	8
bb.chr8.92183002	chr8	92183002	92183122			0	0	0.000000	0.000000	0.000000	0
bb.chr8.93634349	chr8	93634349	93634469	0.038029	0.078624	0	0	0.000000	0.000000	0.000000	8
bb.chr8.94401818	chr8	94401818	94401938	0.002018	0.086837	0	0	0.000000	0.000000	0.000000	8
bb.chr8.95458012	chr8	95458012	95458132	0.087726	0.090431	0	0	0.000000	0.000000	0.000000	8
bb.chr8.96309610	chr8	96309610	96309730	-0.037071	0.171890	0	0	0.000000	0.000000	0.000000	8
bb.chr8.97013397	chr8	97013397	97013517	-0.010721	0.111693	0	0	0.000000	0.000000	0.000000	8
bb.chr8.97748357	chr8	97748357	97748477	0.036400	0.041118	0	0	0.000000	0.000000	0.000000	8
bb.chr8.98519438	chr8	98519438	98519558	-0.003469	0.073394	0	0	0.000000	0.000000	0.000000	8
bb.chr8.99179526	chr8	99179526	99179646	-0.029502	0.251876	0	0	0.000000	0.000000	0.000000	8
bb.chr8.100788436	chr8	100788436	100788556	-0.007033	0.199813	0	0	0.000000	0.000000	0.000000	8
bb.chr8.101602698	chr8	101602698	101602818	0.012261	0.121160	0	0	0.000000	0.000000	0.000000	8
bb.chr8.102373451	chr8	102373451	102373571	0.016584	0.106446	0	0	0.000000	0.000000	0.000000	8
bb.chr8.103142425	chr8	103142425	103142545	0.013571	0.065584	0	0	0.000000	0.000000	0.000000	8
bb.chr8.104173333	chr8	104173333	104173453	0.029948	0.044189	0	0	0.000000	0.000000	0.000000	8
bb.chr8.104945732	chr8	104945732	104945852	0.013539	0.074171	0	0	0.000000	0.000000	0.000000	8
bb.chr8.105986482	chr8	105986482	105986602	-0.042225	0.175944	0	0	0.000000	0.000000	0.000000	8
bb.chr8.106770107	chr8	106770107	106770227	0.011879	0.055509	0	0	0.000000	0.000000	0.000000	8
bb.chr8.108081290	chr8	108081290	108081410	0.024007	0.073504	0	0	0.000000	0.000000	0.000000	8
bb.chr8.108713127	chr8	108713127	108713247	-0.019808	0.059143	0	0	0.000000	0.000000	0.000000	8
bb.chr8.109335113	chr8	109335113	109335233	-0.012178	0.181651	0	0	0.000000	0.000000	0.000000	8
bb.chr8.110086790	chr8	110086790	110086910	-0.073975	0.452227	2	1	0.250000	0.125000	0.375000	8
bb.chr8.111886291	chr8	111886291	111886411	-0.061606	0.200431	0	0	0.000000	0.000000	0.000000	8
bb.chr8.112916650	chr8	112916650	112916770	-0.007689	0.071281	0	0	0.000000	0.000000	0.000000	8
bb.chr8.113687197	chr8	113687197	113687317	-0.003817	0.083883	0	0	0.000000	0.000000	0.000000	8
bb.chr8.114348106	chr8	114348106	114348226	-0.098781	0.179502	0	0	0.000000	0.000000	0.000000	8
bb.chr8.115233334	chr8	115233334	115233454	-0.017760	0.140964	0	0	0.000000	0.000000	0.000000	8
bb.chr8.115987505	chr8	115987505	115987625	0.221813	0.472882	2	0	0.250000	0.000000	0.250000	8
bb.chr8.116667404	chr8	116667404	116667524	0.026100	0.057018	0	0	0.000000	0.000000	0.000000	8
RAD21	chr8	116845932	116874775	-0.017688	0.033325	0	0	0.000000	0.000000	0.000000	8
bb.chr8.117802984	chr8	117802984	117803104	-0.016723	0.178393	0	0	0.000000	0.000000	0.000000	8
bb.chr8.118489970	chr8	118489970	118490090	0.005809	0.064055	0	0	0.000000	0.000000	0.000000	8
bb.chr8.119093148	chr8	119093148	119093268	0.014382	0.052136	0	0	0.000000	0.000000	0.000000	8
bb.chr8.119834823	chr8	119834823	119834943	-0.038613	0.192912	0	0	0.000000	0.000000	0.000000	8
bb.chr8.120677172	chr8	120677172	120677292	-0.000809	0.062135	0	0	0.000000	0.000000	0.000000	8
bb.chr8.121950916	chr8	121950916	121951036	-0.008104	0.126939	0	0	0.000000	0.000000	0.000000	8
bb.chr8.122693856	chr8	122693856	122693976	-0.001623	0.090375	0	0	0.000000	0.000000	0.000000	8
bb.chr8.123460938	chr8	123460938	123461058	0.024570	0.075302	0	0	0.000000	0.000000	0.000000	8
bb.chr8.124228030	chr8	124228030	124228150	0.004599	0.055407	0	0	0.000000	0.000000	0.000000	8
bb.chr8.124932640	chr8	124932640	124932760	-0.003097	0.042807	0	0	0.000000	0.000000	0.000000	8
bb.chr8.125971337	chr8	125971337	125971457	0.067660	0.092011	0	0	0.000000	0.000000	0.000000	8
bb.chr8.126754822	chr8	126754822	126754942	-0.032650	0.149836	0	0	0.000000	0.000000	0.000000	8
bb.chr8.127584909	chr8	127584909	127585029	0.000156	0.050847	0	0	0.000000	0.000000	0.000000	8
MYC	chr8	127736229	127742950	-0.002702	0.015813	0	0	0.000000	0.000000	0.000000	8
bb.chr8.128338567	chr8	128338567	128338687	0.009546	0.052112	0	0	0.000000	0.000000	0.000000	8
bb.chr8.129378094	chr8	129378094	129378214	-0.000930	0.117281	0	0	0.000000	0.000000	0.000000	8
bb.chr8.130149265	chr8	130149265	130149385	-0.125397	0.603543	2	3	0.250000	0.375000	0.625000	8
bb.chr8.130909650	chr8	130909650	130909770	-0.025416	0.071462	0	0	0.000000	0.000000	0.000000	8
bb.chr8.131948826	chr8	131948826	131948946	-0.030785	0.144002	0	0	0.000000	0.000000	0.000000	8
bb.chr8.132959101	chr8	132959101	132959221	-0.000068	0.171685	0	0	0.000000	0.000000	0.000000	8
bb.chr8.133773852	chr8	133773852	133773972	0.000408	0.138237	0	0	0.000000	0.000000	0.000000	8
bb.chr8.135203468	chr8	135203468	135203588	0.000326	0.183126	0	0	0.000000	0.000000	0.000000	8
bb.chr8.136328761	chr8	136328761	136328881	0.001385	0.058058	0	0	0.000000	0.000000	0.000000	8
bb.chr8.137044246	chr8	137044246	137044366	-0.011643	0.083139	0	0	0.000000	0.000000	0.000000	8
bb.chr8.138133873	chr8	138133873	138133993	0.005538	0.222878	1	0	0.125000	0.000000	0.125000	8
bb.chr8.138906964	chr8	138906964	138907084	0.052277	0.126540	0	0	0.000000	0.000000	0.000000	8
bb.chr8.139677670	chr8	139677670	139677790	0.089086	0.080671	0	0	0.000000	0.000000	0.000000	8
bb.chr8.140665772	chr8	140665772	140665892	-0.021929	0.051296	0	0	0.000000	0.000000	0.000000	8
bb.chr8.141477696	chr8	141477696	141477816	0.092442	0.074488	0	0	0.000000	0.000000	0.000000	8
bb.chr8.142680952	chr8	142680952	142681072	0.016480	0.179754	0	0	0.000000	0.000000	0.000000	8
bb.chr8.143711579	chr8	143711579	143711699	-0.020042	0.083249	0	0	0.000000	0.000000	0.000000	8
bb.chr8.144281106	chr8	144281106	144281586	-0.065297	0.516828	2	1	0.250000	0.125000	0.375000	8
bb.chr9.675540	chr9	675540	675660	0.014485	0.072256	0	0	0.000000	0.000000	0.000000	8
bb.chr9.1386297	chr9	1386297	1386417	-0.007793	0.054494	0	0	0.000000	0.000000	0.000000	8
bb.chr9.2141132	chr9	2141132	2141252	0.016563	0.060077	0	0	0.000000	0.000000	0.000000	8
bb.chr9.2798052	chr9	2798052	2798172	0.030189	0.085059	0	0	0.000000	0.000000	0.000000	8
bb.chr9.3573876	chr9	3573876	3573996	-0.010385	0.067411	0	0	0.000000	0.000000	0.000000	8
bb.chr9.4191711	chr9	4191711	4191831	-0.011718	0.095770	0	0	0.000000	0.000000	0.000000	8
bb.chr9.4864831	chr9	4864831	4864951	0.006682	0.066098	0	0	0.000000	0.000000	0.000000	8
JAK2	chr9	5066672	5078443	-0.010765	0.032964	0	0	0.000000	0.000000	0.000000	8
bb.chr9.5610398	chr9	5610398	5610518	0.002147	0.061646	0	0	0.000000	0.000000	0.000000	8
bb.chr9.6256232	chr9	6256232	6256352	-0.101080	0.381958	1	1	0.125000	0.125000	0.250000	8
bb.chr9.6993788	chr9	6993788	6993908	0.028420	0.086553	0	0	0.000000	0.000000	0.000000	8
bb.chr9.8029790	chr9	8029790	8029910	0.023947	0.104745	0	0	0.000000	0.000000	0.000000	8
bb.chr9.9089750	chr9	9089750	9089870	-0.030451	0.167150	0	0	0.000000	0.000000	0.000000	8
bb.chr9.9772551	chr9	9772551	9772671	-0.005243	0.078029	0	0	0.000000	0.000000	0.000000	8
bb.chr9.11190813	chr9	11190813	11190933	0.001215	0.125029	0	0	0.000000	0.000000	0.000000	8
bb.chr9.11902036	chr9	11902036	11902156	0.043761	0.037235	0	0	0.000000	0.000000	0.000000	8
bb.chr9.12956702	chr9	12956702	12956822	-0.003563	0.116671	0	0	0.000000	0.000000	0.000000	8
bb.chr9.13649814	chr9	13649814	13649934	-0.045847	0.046065	0	0	0.000000	0.000000	0.000000	8
bb.chr9.14694001	chr9	14694001	14694121	0.007337	0.136259	0	0	0.000000	0.000000	0.000000	8
bb.chr9.15370517	chr9	15370517	15370637	0.034177	0.126243	0	0	0.000000	0.000000	0.000000	8
bb.chr9.16446098	chr9	16446098	16446218	0.005635	0.087185	0	0	0.000000	0.000000	0.000000	8
bb.chr9.17447388	chr9	17447388	17447508	-0.037354	0.048642	0	0	0.000000	0.000000	0.000000	8
bb.chr9.18196006	chr9	18196006	18196126	0.011105	0.062454	0	0	0.000000	0.000000	0.000000	8
bb.chr9.18890217	chr9	18890217	18890337	0.010366	0.049743	0	0	0.000000	0.000000	0.000000	8
bb.chr9.19752331	chr9	19752331	19752451	-0.007896	0.054190	0	0	0.000000	0.000000	0.000000	8
bb.chr9.20631574	chr9	20631574	20631694	0.007420	0.043875	0	0	0.000000	0.000000	0.000000	8
CDKN2A	chr9	21967766	21974856	-0.017673	0.049643	0	0	0.000000	0.000000	0.000000	8
CDKN2B	chr9	22002901	22009304	-0.013393	0.017800	0	0	0.000000	0.000000	0.000000	8
bb.chr9.22072660	chr9	22072660	22072780	0.008007	0.064839	0	0	0.000000	0.000000	0.000000	8
bb.chr9.22740242	chr9	22740242	22740362	-0.023753	0.208862	0	0	0.000000	0.000000	0.000000	8
bb.chr9.23404073	chr9	23404073	23404193	0.011372	0.086180	0	0	0.000000	0.000000	0.000000	8
bb.chr9.24111185	chr9	24111185	24111305	-0.009453	0.105430	0	0	0.000000	0.000000	0.000000	8
bb.chr9.24898868	chr9	24898868	24898988	-0.011767	0.123549	0	0	0.000000	0.000000	0.000000	8
bb.chr9.25889671	chr9	25889671	25889791	0.003262	0.079198	0	0	0.000000	0.000000	0.000000	8
bb.chr9.26565855	chr9	26565855	26565975	0.021251	0.077432	0	0	0.000000	0.000000	0.000000	8
bb.chr9.27282555	chr9	27282555	27282675	0.010568	0.075718	0	0	0.000000	0.000000	0.000000	8
bb.chr9.27985752	chr9	27985752	27985872	0.002523	0.124362	0	0	0.000000	0.000000	0.000000	8
bb.chr9.29399072	chr9	29399072	29399192	0.008524	0.109004	0	0	0.000000	0.000000	0.000000	8
bb.chr9.30085352	chr9	30085352	30085472	-0.097627	0.364859	1	0	0.125000	0.000000	0.125000	8
bb.chr9.31136895	chr9	31136895	31137015	-0.022783	0.150449	0	0	0.000000	0.000000	0.000000	8
bb.chr9.32182127	chr9	32182127	32182247	0.009387	0.055284	0	0	0.000000	0.000000	0.000000	8
bb.chr9.32904862	chr9	32904862	32904982	-0.033871	0.101717	0	0	0.000000	0.000000	0.000000	8
bb.chr9.33775309	chr9	33775309	33775429	-0.008753	0.070956	0	0	0.000000	0.000000	0.000000	8
bb.chr9.34655379	chr9	34655379	34655499	-0.023647	0.063621	0	0	0.000000	0.000000	0.000000	8
bb.chr9.35682239	chr9	35682239	35682359	-0.023264	0.099014	0	0	0.000000	0.000000	0.000000	8
bb.chr9.36374147	chr9	36374147	36374267	0.016059	0.047546	0	0	0.000000	0.000000	0.000000	8
PAX5	chr9	36833267	37034267	0.011333	0.031329	0	0	0.000000	0.000000	0.000000	8
bb.chr9.37081213	chr9	37081213	37081333	-0.013185	0.097196	0	0	0.000000	0.000000	0.000000	8
bb.chr9.37782054	chr9	37782054	37782174	0.018496	0.089131	0	0	0.000000	0.000000	0.000000	8
bb.chr9.38445304	chr9	38445304	38445424	0.004761	0.067194	0	0	0.000000	0.000000	0.000000	8
bb.chr9.39100281	chr9	39100281	39100401	-0.171456	0.470936	0	1	0.000000	0.125000	0.125000	8
bb.chr9.41673242	chr9	41673242	41673362	-0.365956	0.933718	3	2	0.375000	0.250000	0.625000	8
bb.chr9.66902267	chr9	66902267	66902387	-0.093805	0.598209	2	2	0.250000	0.250000	0.500000	8
bb.chr9.68401417	chr9	68401417	68401537	-0.020358	0.091900	0	0	0.000000	0.000000	0.000000	8
bb.chr9.69097248	chr9	69097248	69097368	-0.026130	0.049772	0	0	0.000000	0.000000	0.000000	8
bb.chr9.70011775	chr9	70011775	70011895	0.002834	0.079872	0	0	0.000000	0.000000	0.000000	8
bb.chr9.70831066	chr9	70831066	70831186	-0.003428	0.102242	0	0	0.000000	0.000000	0.000000	8
bb.chr9.72250101	chr9	72250101	72250221	-0.021161	0.061864	0	0	0.000000	0.000000	0.000000	8
bb.chr9.72945898	chr9	72945898	72946018	-0.332660	0.911954	3	2	0.375000	0.250000	0.625000	8
bb.chr9.74671900	chr9	74671900	74672020	0.024541	0.065850	0	0	0.000000	0.000000	0.000000	8
bb.chr9.75387922	chr9	75387922	75388042	0.018263	0.067993	0	0	0.000000	0.000000	0.000000	8
bb.chr9.76091975	chr9	76091975	76092095	-0.027031	0.066222	0	0	0.000000	0.000000	0.000000	8
bb.chr9.76802862	chr9	76802862	76802982	-0.013228	0.120617	0	0	0.000000	0.000000	0.000000	8
bb.chr9.77522458	chr9	77522458	77522578	0.029192	0.075265	0	0	0.000000	0.000000	0.000000	8
bb.chr9.78533362	chr9	78533362	78533482	0.003187	0.081245	0	0	0.000000	0.000000	0.000000	8
bb.chr9.79227007	chr9	79227007	79227127	-0.018056	0.154874	0	0	0.000000	0.000000	0.000000	8
bb.chr9.80315277	chr9	80315277	80315397			0	0	0.000000	0.000000	0.000000	0
bb.chr9.81725875	chr9	81725875	81725995	0.008772	0.046821	0	0	0.000000	0.000000	0.000000	8
bb.chr9.82514856	chr9	82514856	82514976	0.001017	0.054051	0	0	0.000000	0.000000	0.000000	8
bb.chr9.83435277	chr9	83435277	83435397	0.015928	0.052684	0	0	0.000000	0.000000	0.000000	8
HNRNPK	chr9	83968081	83980215	-0.009094	0.026326	0	0	0.000000	0.000000	0.000000	8
bb.chr9.84587568	chr9	84587568	84587688	-0.028781	0.272491	0	0	0.000000	0.000000	0.000000	8
bb.chr9.85237966	chr9	85237966	85238086	-0.015955	0.085446	0	0	0.000000	0.000000	0.000000	8
bb.chr9.86079886	chr9	86079886	86080006	0.010549	0.080627	0	0	0.000000	0.000000	0.000000	8
bb.chr9.87301304	chr9	87301304	87301424	-0.033495	0.153167	0	0	0.000000	0.000000	0.000000	8
bb.chr9.88264932	chr9	88264932	88265052	0.021329	0.052673	0	0	0.000000	0.000000	0.000000	8
bb.chr9.88993074	chr9	88993074	88993194	0.006661	0.119486	0	0	0.000000	0.000000	0.000000	8
bb.chr9.89675899	chr9	89675899	89676019	0.013904	0.029482	0	0	0.000000	0.000000	0.000000	8
bb.chr9.90304802	chr9	90304802	90304922	-0.004255	0.083021	0	0	0.000000	0.000000	0.000000	8
bb.chr9.90974632	chr9	90974632	90974752	0.034337	0.044596	0	0	0.000000	0.000000	0.000000	8
bb.chr9.93059449	chr9	93059449	93059569	-0.009435	0.062332	0	0	0.000000	0.000000	0.000000	8
bb.chr9.93777412	chr9	93777412	93777532	-0.019640	0.187601	0	0	0.000000	0.000000	0.000000	8
bb.chr9.94482953	chr9	94482953	94483073	-0.049153	0.251018	0	0	0.000000	0.000000	0.000000	8
bb.chr9.95189468	chr9	95189468	95189588	0.026307	0.088333	0	0	0.000000	0.000000	0.000000	8
bb.chr9.96228961	chr9	96228961	96229081	0.022791	0.058948	0	0	0.000000	0.000000	0.000000	8
bb.chr9.97649678	chr9	97649678	97649798	0.046591	0.079571	0	0	0.000000	0.000000	0.000000	8
bb.chr9.98335106	chr9	98335106	98335226	0.001337	0.035391	0	0	0.000000	0.000000	0.000000	8
bb.chr9.99061031	chr9	99061031	99061151	-0.035334	0.054417	0	0	0.000000	0.000000	0.000000	8
bb.chr9.99870213	chr9	99870213	99870333	0.003977	0.022581	0	0	0.000000	0.000000	0.000000	8
bb.chr9.100782915	chr9	100782915	100783035	-0.032700	0.087354	0	0	0.000000	0.000000	0.000000	8
bb.chr9.101471476	chr9	101471476	101471596	-0.045588	0.090432	0	0	0.000000	0.000000	0.000000	8
bb.chr9.102403327	chr9	102403327	102403447	-0.356325	0.945576	1	1	0.125000	0.125000	0.250000	8
bb.chr9.103236531	chr9	103236531	103236651	0.007130	0.127404	0	0	0.000000	0.000000	0.000000	8
bb.chr9.104313485	chr9	104313485	104313605	0.008376	0.047981	0	0	0.000000	0.000000	0.000000	8
bb.chr9.104973466	chr9	104973466	104973586	-0.008867	0.050738	0	0	0.000000	0.000000	0.000000	8
bb.chr9.105692002	chr9	105692002	105692122	-0.019720	0.147462	0	0	0.000000	0.000000	0.000000	8
bb.chr9.106415230	chr9	106415230	106415350	-0.010718	0.083278	0	0	0.000000	0.000000	0.000000	8
bb.chr9.107072147	chr9	107072147	107072267	0.022061	0.075463	0	0	0.000000	0.000000	0.000000	8
bb.chr9.107727430	chr9	107727430	107727550	0.052344	0.069376	0	0	0.000000	0.000000	0.000000	8
bb.chr9.108841027	chr9	108841027	108841147	0.009008	0.138587	0	0	0.000000	0.000000	0.000000	8
bb.chr9.109538030	chr9	109538030	109538150	0.001936	0.146670	0	0	0.000000	0.000000	0.000000	8
bb.chr9.110204164	chr9	110204164	110204284	0.036470	0.076502	0	0	0.000000	0.000000	0.000000	8
bb.chr9.110927988	chr9	110927988	110928108	-0.050964	0.231961	0	0	0.000000	0.000000	0.000000	8
bb.chr9.111655149	chr9	111655149	111655269	0.033351	0.041795	0	0	0.000000	0.000000	0.000000	8
bb.chr9.112664974	chr9	112664974	112665094	0.003594	0.079609	0	0	0.000000	0.000000	0.000000	8
bb.chr9.113718507	chr9	113718507	113718627	0.005145	0.039699	0	0	0.000000	0.000000	0.000000	8
bb.chr9.114693470	chr9	114693470	114693590	-0.010150	0.058512	0	0	0.000000	0.000000	0.000000	8
bb.chr9.115394181	chr9	115394181	115394301	0.037112	0.045766	0	0	0.000000	0.000000	0.000000	8
bb.chr9.116170820	chr9	116170820	116170940	-0.016782	0.092830	0	0	0.000000	0.000000	0.000000	8
bb.chr9.117227825	chr9	117227825	117227945	0.000325	0.053628	0	0	0.000000	0.000000	0.000000	8
bb.chr9.117921115	chr9	117921115	117921235	-0.004180	0.046494	0	0	0.000000	0.000000	0.000000	8
bb.chr9.118999273	chr9	118999273	118999393	-0.062751	0.242119	0	0	0.000000	0.000000	0.000000	8
bb.chr9.120096910	chr9	120096910	120097030	0.017492	0.097160	0	0	0.000000	0.000000	0.000000	8
bb.chr9.120876926	chr9	120876926	120877046	0.001413	0.110868	0	0	0.000000	0.000000	0.000000	8
bb.chr9.121786980	chr9	121786980	121787100	0.039717	0.125261	0	0	0.000000	0.000000	0.000000	8
bb.chr9.122615675	chr9	122615675	122615795	-0.018828	0.056536	0	0	0.000000	0.000000	0.000000	8
bb.chr9.123435808	chr9	123435808	123435928	-0.018254	0.060637	0	0	0.000000	0.000000	0.000000	8
bb.chr9.124594089	chr9	124594089	124594209	0.008371	0.116845	0	0	0.000000	0.000000	0.000000	8
bb.chr9.125273110	chr9	125273110	125273230	-0.117207	0.473603	2	2	0.250000	0.250000	0.500000	8
bb.chr9.125967028	chr9	125967028	125967148	-0.001346	0.085690	0	0	0.000000	0.000000	0.000000	8
bb.chr9.127096179	chr9	127096179	127096299	-0.009489	0.074167	0	0	0.000000	0.000000	0.000000	8
bb.chr9.128431326	chr9	128431326	128431446	0.037520	0.100562	0	0	0.000000	0.000000	0.000000	8
bb.chr9.129438714	chr9	129438714	129438834	0.024543	0.040481	0	0	0.000000	0.000000	0.000000	8
bb.chr9.130157269	chr9	130157269	130157389	-0.005996	0.140112	0	0	0.000000	0.000000	0.000000	8
bb.chr9.131082312	chr9	131082312	131082432	0.030712	0.087841	0	0	0.000000	0.000000	0.000000	8
bb.chr9.132162363	chr9	132162363	132162483	0.018616	0.104697	0	0	0.000000	0.000000	0.000000	8
bb.chr9.132888634	chr9	132888634	132888754	0.011708	0.050849	0	0	0.000000	0.000000	0.000000	8
bb.chr9.133538754	chr9	133538754	133538874	0.002534	0.105022	0	0	0.000000	0.000000	0.000000	8
bb.chr9.134936744	chr9	134936744	134936864	-0.013978	0.049099	0	0	0.000000	0.000000	0.000000	8
bb.chr9.135637871	chr9	135637871	135637991	0.027692	0.115404	0	0	0.000000	0.000000	0.000000	8
NOTCH1	chr9	136494431	136546047	-0.005604	0.057145	0	0	0.000000	0.000000	0.000000	8
bb.chr9.136663714	chr9	136663714	136663834	-0.053395	0.093610	0	0	0.000000	0.000000	0.000000	8
bb.chr9.138117259	chr9	138117259	138117379	-0.072110	0.165596	0	0	0.000000	0.000000	0.000000	8
bb.chr10.970601	chr10	970601	970721	0.027192	0.091982	0	0	0.000000	0.000000	0.000000	8
bb.chr10.1704698	chr10	1704698	1704818	-0.003034	0.062791	0	0	0.000000	0.000000	0.000000	8
bb.chr10.2698666	chr10	2698666	2698786			0	0	0.000000	0.000000	0.000000	0
bb.chr10.3980977	chr10	3980977	3981097	-0.013539	0.104123	0	0	0.000000	0.000000	0.000000	8
bb.chr10.4977707	chr10	4977707	4977827	-0.031580	0.149426	0	0	0.000000	0.000000	0.000000	8
bb.chr10.6491855	chr10	6491855	6491975	-0.021553	0.109855	0	0	0.000000	0.000000	0.000000	8
bb.chr10.7157032	chr10	7157032	7157152	0.026106	0.076707	0	0	0.000000	0.000000	0.000000	8
bb.chr10.7984586	chr10	7984586	7984706	-0.046884	0.186392	0	0	0.000000	0.000000	0.000000	8
bb.chr10.8733870	chr10	8733870	8733990	-0.027533	0.163008	0	0	0.000000	0.000000	0.000000	8
bb.chr10.10019760	chr10	10019760	10019880	-0.138298	0.469918	0	2	0.000000	0.250000	0.250000	8
bb.chr10.11111223	chr10	11111223	11111343	-0.202512	0.744256	2	3	0.250000	0.375000	0.625000	8
bb.chr10.11772387	chr10	11772387	11772507	-0.008315	0.079146	0	0	0.000000	0.000000	0.000000	8
bb.chr10.12538530	chr10	12538530	12538650	0.056338	0.074436	0	0	0.000000	0.000000	0.000000	8
bb.chr10.13321576	chr10	13321576	13321696	-0.114924	0.495687	1	1	0.125000	0.125000	0.250000	8
bb.chr10.14547827	chr10	14547827	14547947	0.018103	0.084906	0	0	0.000000	0.000000	0.000000	8
bb.chr10.15236225	chr10	15236225	15236345	0.011522	0.088029	0	0	0.000000	0.000000	0.000000	8
bb.chr10.15946843	chr10	15946843	15946963	0.005361	0.053209	0	0	0.000000	0.000000	0.000000	8
bb.chr10.17099332	chr10	17099332	17099452	-0.034202	0.155326	0	0	0.000000	0.000000	0.000000	8
bb.chr10.17785940	chr10	17785940	17786060	0.007877	0.099616	0	0	0.000000	0.000000	0.000000	8
bb.chr10.18340614	chr10	18340614	18340734	0.096459	0.065647	0	0	0.000000	0.000000	0.000000	8
bb.chr10.19077461	chr10	19077461	19077581	-0.019762	0.161694	0	0	0.000000	0.000000	0.000000	8
bb.chr10.19830680	chr10	19830680	19830800	0.017047	0.078568	0	0	0.000000	0.000000	0.000000	8
bb.chr10.20826343	chr10	20826343	20826463	-0.090428	0.461929	1	2	0.125000	0.250000	0.375000	8
bb.chr10.21681088	chr10	21681088	21681208	0.007774	0.056501	0	0	0.000000	0.000000	0.000000	8
bb.chr10.23110564	chr10	23110564	23110684	0.027627	0.103988	0	0	0.000000	0.000000	0.000000	8
bb.chr10.24149011	chr10	24149011	24149131	-0.022936	0.084810	0	0	0.000000	0.000000	0.000000	8
bb.chr10.24867653	chr10	24867653	24867773	-0.014409	0.122241	0	0	0.000000	0.000000	0.000000	8
bb.chr10.25652702	chr10	25652702	25652822	-0.011245	0.063053	0	0	0.000000	0.000000	0.000000	8
bb.chr10.26359612	chr10	26359612	26359732			0	0	0.000000	0.000000	0.000000	0
ANKRD26	chr10	27004114	27093800	-0.005241	0.037740	0	0	0.000000	0.000000	0.000000	8
bb.chr10.27155339	chr10	27155339	27155459	0.016320	0.094395	0	0	0.000000	0.000000	0.000000	8
bb.chr10.27877508	chr10	27877508	27877628	-0.019623	0.254065	0	0	0.000000	0.000000	0.000000	8
bb.chr10.28904026	chr10	28904026	28904146	-0.096970	0.279791	0	0	0.000000	0.000000	0.000000	8
bb.chr10.29939602	chr10	29939602	29939722	-0.093845	0.267024	0	0	0.000000	0.000000	0.000000	8
bb.chr10.30893919	chr10	30893919	30894039	-0.081572	0.221637	0	0	0.000000	0.000000	0.000000	8
