chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr9	29399072	29399192	bb.chr9.29399072	0.008524	0.109004	8	False
chr9	30085352	30085472	bb.chr9.30085352	-0.097627	0.364859	8	True
chr9	31136895	31137015	bb.chr9.31136895	-0.022783	0.150449	8	False
chr9	32182127	32182247	bb.chr9.32182127	0.009387	0.055284	8	False
chr9	32904862	32904982	bb.chr9.32904862	-0.033871	0.101717	8	False
chr9	33775309	33775429	bb.chr9.33775309	-0.008753	0.070956	8	False
chr9	34655379	34655499	bb.chr9.34655379	-0.023647	0.063621	8	False
chr9	35682239	35682359	bb.chr9.35682239	-0.023264	0.099014	8	False
chr9	36374147	36374267	bb.chr9.36374147	0.016059	0.047546	8	False
chr9	36833267	36833558	PAX5_exon_10	0.065669	0.057911	8	False
chr9	36833558	36833849	PAX5_exon_10	0.044799	0.058257	8	False
chr9	36833878	36834160	PAX5_exon_10	0.085489	0.035693	8	False
chr9	36834160	36834443	PAX5_exon_10	0.075843	0.069625	8	False
chr9	36834459	36834727	PAX5_exon_10	0.087275	0.051834	8	False
chr9	36834727	36834996	PAX5_exon_10	-0.011024	0.078761	8	False
chr9	36834996	36835264	PAX5_exon_10	0.010122	0.040815	8	False
chr9	36835264	36835533	PAX5_exon_10	-0.046414	0.100045	8	False
chr9	36835533	36835801	PAX5_exon_10	0.038795	0.074194	8	False
chr9	36835801	36836070	PAX5_exon_10	0.027770	0.059993	8	False
chr9	36836070	36836338	PAX5_exon_10	0.024192	0.056748	8	False
chr9	36836338	36836607	PAX5_exon_10	-0.004171	0.043056	8	False
chr9	36836607	36836875	PAX5_exon_10	-0.002385	0.060826	8	False
chr9	36836875	36837144	PAX5_exon_10	0.010026	0.100199	8	False
chr9	36837144	36837412	PAX5_exon_10	0.056764	0.052647	8	False
chr9	36837412	36837681	PAX5_exon_10	-0.012857	0.076876	8	False
chr9	36837681	36837949	PAX5_exon_10	0.024531	0.067485	8	False
chr9	36837949	36838218	PAX5_exon_10	0.030716	0.064599	8	False
chr9	36838218	36838486	PAX5_exon_10	0.013986	0.102588	8	False
chr9	36838486	36838755	PAX5_exon_10	0.034400	0.067276	8	False
chr9	36838755	36839023	PAX5_exon_10	-0.004918	0.063169	8	False
chr9	36839023	36839292	PAX5_exon_10	0.002799	0.056311	8	False
chr9	36839292	36839560	PAX5_exon_10	0.028795	0.058364	8	False
chr9	36839560	36839829	PAX5_exon_10	0.001958	0.050320	8	False
chr9	36839829	36840097	PAX5_exon_10	-0.006854	0.051702	8	False
chr9	36840097	36840366	PAX5_exon_10	-0.071662	0.039448	8	False
chr9	36840366	36840635	PAX5_exon_10	-0.014309	0.055585	8	False
chr9	36846835	36846955	PAX5_exon_9	0.034316	0.056970	8	False
chr9	36881994	36882114	PAX5_exon_8	0.012374	0.086692	8	False
chr9	36923358	36923478	PAX5_exon_7	0.023507	0.103199	8	False
chr9	36966547	36966723	PAX5_exon_6	-0.044070	0.078788	8	False
chr9	37002650	37002770	PAX5_exon_5	-0.003471	0.106048	8	False
chr9	37006464	37006584	PAX5_exon_4	0.024915	0.047643	8	False
chr9	37014995	37015193	PAX5_exon_3	-0.051324	0.044796	8	False
chr9	37020634	37020800	PAX5_exon_2	-0.039909	0.034216	8	False
chr9	37033984	37034267	PAX5_exon_1	-0.037701	0.108888	8	False
chr9	37081213	37081333	bb.chr9.37081213	-0.013185	0.097196	8	False
chr9	37782054	37782174	bb.chr9.37782054	0.018496	0.089131	8	False
chr9	38445304	38445424	bb.chr9.38445304	0.004761	0.067194	8	False
chr9	39100281	39100401	bb.chr9.39100281	-0.171456	0.470936	8	True
chr9	41673242	41673362	bb.chr9.41673242	-0.365956	0.933718	8	True
chr9	66902267	66902387	bb.chr9.66902267	-0.093805	0.598209	8	True
chr9	68401417	68401537	bb.chr9.68401417	-0.020358	0.091900	8	False
chr9	69097248	69097368	bb.chr9.69097248	-0.026130	0.049772	8	False
chr9	70011775	70011895	bb.chr9.70011775	0.002834	0.079872	8	False
chr9	70831066	70831186	bb.chr9.70831066	-0.003428	0.102242	8	False
chr9	72250101	72250221	bb.chr9.72250101	-0.021161	0.061864	8	False
chr9	72945898	72946018	bb.chr9.72945898	-0.332660	0.911954	8	True
chr9	74671900	74672020	bb.chr9.74671900	0.024541	0.065850	8	False
chr9	75387922	75388042	bb.chr9.75387922	0.018263	0.067993	8	False
chr9	76091975	76092095	bb.chr9.76091975	-0.027031	0.066222	8	False
chr9	76802862	76802982	bb.chr9.76802862	-0.013228	0.120617	8	False
chr9	77522458	77522578	bb.chr9.77522458	0.029192	0.075265	8	False
chr9	78533362	78533482	bb.chr9.78533362	0.003187	0.081245	8	False
chr9	79227007	79227127	bb.chr9.79227007	-0.018056	0.154874	8	False
chr9	81725875	81725995	bb.chr9.81725875	0.008772	0.046821	8	False
chr9	82514856	82514976	bb.chr9.82514856	0.001017	0.054051	8	False
chr9	83435277	83435397	bb.chr9.83435277	0.015928	0.052684	8	False
chr9	83968081	83968352	HNRNPK_exon_17	-0.035639	0.049870	8	False
chr9	83968352	83968624	HNRNPK_exon_17	0.025402	0.109474	8	False
chr9	83968624	83968895	HNRNPK_exon_17	-0.002929	0.064705	8	False
chr9	83968895	83969167	HNRNPK_exon_17	0.019269	0.051300	8	False
chr9	83969167	83969439	HNRNPK_exon_17	-0.016048	0.053621	8	False
chr9	83970160	83970330	HNRNPK_exon_16	-0.079642	0.058833	8	False
chr9	83970709	83970913	HNRNPK_exon_15,HNRNPK_exon_14	-0.016625	0.089003	8	False
chr9	83971247	83971367	HNRNPK_exon_13	0.025536	0.061981	8	False
chr9	83971621	83971741	HNRNPK_exon_12	-0.080644	0.045751	8	False
chr9	83971880	83972188	HNRNPK_exon_11	-0.013136	0.048083	8	False
chr9	83972846	83972966	HNRNPK_exon_10	0.012445	0.095448	8	False
chr9	83973281	83973401	HNRNPK_exon_9	-0.002007	0.058625	8	False
chr9	83973865	83973985	HNRNPK_exon_8	0.001351	0.061293	8	False
chr9	83974510	83974630	HNRNPK_exon_7	-0.006800	0.085930	8	False
chr9	83975412	83975532	HNRNPK_exon_6	0.001558	0.063517	8	False
chr9	83976953	83977073	HNRNPK_exon_5	0.002356	0.095366	8	False
chr9	83977685	83977805	HNRNPK_exon_4	0.009945	0.058549	8	False
chr9	83978185	83978305	HNRNPK_exon_3	-0.014053	0.082414	8	False
chr9	83978351	83978471	HNRNPK_exon_2	0.009526	0.077217	8	False
chr9	83980095	83980215	HNRNPK_exon_1	-0.021752	0.130730	8	False
chr9	84587568	84587688	bb.chr9.84587568	-0.028781	0.272491	8	False
chr9	85237966	85238086	bb.chr9.85237966	-0.015955	0.085446	8	False
chr9	86079886	86080006	bb.chr9.86079886	0.010549	0.080627	8	False
chr9	87301304	87301424	bb.chr9.87301304	-0.033495	0.153167	8	False
chr9	88264932	88265052	bb.chr9.88264932	0.021329	0.052673	8	False
chr9	88993074	88993194	bb.chr9.88993074	0.006661	0.119486	8	False
chr9	89675899	89676019	bb.chr9.89675899	0.013904	0.029482	8	False
chr9	90304802	90304922	bb.chr9.90304802	-0.004255	0.083021	8	False
chr9	90974632	90974752	bb.chr9.90974632	0.034337	0.044596	8	False
chr9	93059449	93059569	bb.chr9.93059449	-0.009435	0.062332	8	False
chr9	93777412	93777532	bb.chr9.93777412	-0.019640	0.187601	8	False
chr9	94482953	94483073	bb.chr9.94482953	-0.049153	0.251018	8	False
chr9	95189468	95189588	bb.chr9.95189468	0.026307	0.088333	8	False
chr9	96228961	96229081	bb.chr9.96228961	0.022791	0.058948	8	False
chr9	97649678	97649798	bb.chr9.97649678	0.046591	0.079571	8	False
chr9	98335106	98335226	bb.chr9.98335106	0.001337	0.035391	8	False
chr9	99061031	99061151	bb.chr9.99061031	-0.035334	0.054417	8	False
chr9	99870213	99870333	bb.chr9.99870213	0.003977	0.022581	8	False
chr9	100782915	100783035	bb.chr9.100782915	-0.032700	0.087354	8	False
chr9	101471476	101471596	bb.chr9.101471476	-0.045588	0.090432	8	False
chr9	102403327	102403447	bb.chr9.102403327	-0.356325	0.945576	8	True
chr9	103236531	103236651	bb.chr9.103236531	0.007130	0.127404	8	False
chr9	104313485	104313605	bb.chr9.104313485	0.008376	0.047981	8	False
chr9	104973466	104973586	bb.chr9.104973466	-0.008867	0.050738	8	False
chr9	105692002	105692122	bb.chr9.105692002	-0.019720	0.147462	8	False
chr9	106415230	106415350	bb.chr9.106415230	-0.010718	0.083278	8	False
chr9	107072147	107072267	bb.chr9.107072147	0.022061	0.075463	8	False
chr9	107727430	107727550	bb.chr9.107727430	0.052344	0.069376	8	False
chr9	108841027	108841147	bb.chr9.108841027	0.009008	0.138587	8	False
chr9	109538030	109538150	bb.chr9.109538030	0.001936	0.146670	8	False
chr9	110204164	110204284	bb.chr9.110204164	0.036470	0.076502	8	False
chr9	110927988	110928108	bb.chr9.110927988	-0.050964	0.231961	8	False
chr9	111655149	111655269	bb.chr9.111655149	0.033351	0.041795	8	False
chr9	112664974	112665094	bb.chr9.112664974	0.003594	0.079609	8	False
chr9	113718507	113718627	bb.chr9.113718507	0.005145	0.039699	8	False
chr9	114693470	114693590	bb.chr9.114693470	-0.010150	0.058512	8	False
chr9	115394181	115394301	bb.chr9.115394181	0.037112	0.045766	8	False
chr9	116170820	116170940	bb.chr9.116170820	-0.016782	0.092830	8	False
chr9	117227825	117227945	bb.chr9.117227825	0.000325	0.053628	8	False
chr9	117921115	117921235	bb.chr9.117921115	-0.004180	0.046494	8	False
chr9	118999273	118999393	bb.chr9.118999273	-0.062751	0.242119	8	False
chr9	120096910	120097030	bb.chr9.120096910	0.017492	0.097160	8	False
chr9	120876926	120877046	bb.chr9.120876926	0.001413	0.110868	8	False
chr9	121786980	121787100	bb.chr9.121786980	0.039717	0.125261	8	False
chr9	122615675	122615795	bb.chr9.122615675	-0.018828	0.056536	8	False
chr9	123435808	123435928	bb.chr9.123435808	-0.018254	0.060637	8	False
chr9	124594089	124594209	bb.chr9.124594089	0.008371	0.116845	8	False
chr9	125273110	125273230	bb.chr9.125273110	-0.117207	0.473603	8	True
chr9	125967028	125967148	bb.chr9.125967028	-0.001346	0.085690	8	False
chr9	127096179	127096299	bb.chr9.127096179	-0.009489	0.074167	8	False
chr9	128431326	128431446	bb.chr9.128431326	0.037520	0.100562	8	False
chr9	129438714	129438834	bb.chr9.129438714	0.024543	0.040481	8	False
chr9	130157269	130157389	bb.chr9.130157269	-0.005996	0.140112	8	False
chr9	131082312	131082432	bb.chr9.131082312	0.030712	0.087841	8	False
chr9	132162363	132162483	bb.chr9.132162363	0.018616	0.104697	8	False
chr9	132888634	132888754	bb.chr9.132888634	0.011708	0.050849	8	False
chr9	133538754	133538874	bb.chr9.133538754	0.002534	0.105022	8	False
chr9	134936744	134936864	bb.chr9.134936744	-0.013978	0.049099	8	False
chr9	135637871	135637991	bb.chr9.135637871	0.027692	0.115404	8	False
chr9	136494431	136494791	NOTCH1_exon_34	0.019850	0.041495	8	False
chr9	136494792	136495032	NOTCH1_exon_34	-0.052777	0.053605	8	False
chr9	136495032	136495272	NOTCH1_exon_34	-0.053882	0.076383	8	False
chr9	136495273	136495513	NOTCH1_exon_34	-0.049575	0.035210	8	False
chr9	136495513	136495753	NOTCH1_exon_34	-0.049021	0.027426	8	False
chr9	136495754	136495994	NOTCH1_exon_34	-0.073536	0.087905	8	False
chr9	136495994	136496234	NOTCH1_exon_34	-0.089873	0.077490	8	False
chr9	136496235	136496475	NOTCH1_exon_34	-0.082652	0.084593	8	False
chr9	136496475	136496715	NOTCH1_exon_34	-0.074534	0.058527	8	False
chr9	136496716	136496956	NOTCH1_exon_34	-0.046481	0.080700	8	False
chr9	136496956	136497196	NOTCH1_exon_34	-0.044108	0.085382	8	False
chr9	136497197	136497557	NOTCH1_exon_34	0.031958	0.087283	8	False
chr9	136498894	136499014	NOTCH1_exon_33	0.016473	0.049905	8	False
chr9	136499110	136499258	NOTCH1_exon_32	-0.005457	0.083547	8	False
chr9	136500550	136500846	NOTCH1_exon_31	0.021259	0.046194	8	False
chr9	136501746	136501912	NOTCH1_exon_30	-0.019723	0.094635	8	False
chr9	136501994	136502114	NOTCH1_exon_29	-0.026330	0.101373	8	False
chr9	136502270	136502487	NOTCH1_exon_28	0.026799	0.076222	8	False
chr9	136503180	136503329	NOTCH1_exon_27	0.015054	0.090077	8	False
chr9	136504671	136504887	NOTCH1_exon_26	0.085801	0.121241	8	False
chr9	136504887	136505103	NOTCH1_exon_26	0.067325	0.097273	8	False
chr9	136505308	136505594	NOTCH1_exon_25	0.069525	0.082325	8	False
chr9	136505594	136505880	NOTCH1_exon_25	0.077057	0.052526	8	False
chr9	136506521	136506641	NOTCH1_exon_24	0.019356	0.078432	8	False
chr9	136506714	136506972	NOTCH1_exon_23	0.005062	0.105451	8	False
chr9	136507303	136507436	NOTCH1_exon_22	0.030266	0.087692	8	False
chr9	136507953	136508138	NOTCH1_exon_21	-0.027532	0.075598	8	False
chr9	136508230	136508384	NOTCH1_exon_20	0.053865	0.079528	8	False
chr9	136508868	136509070	NOTCH1_exon_19	-0.032564	0.104128	8	False
chr9	136509731	136509960	NOTCH1_exon_18	0.048151	0.061737	8	False
chr9	136510651	136510804	NOTCH1_exon_17	0.009481	0.109279	8	False
chr9	136511150	136511270	NOTCH1_exon_16	0.010020	0.087895	8	False
chr9	136513016	136513136	NOTCH1_exon_15	0.008581	0.084639	8	False
chr9	136513390	136513536	NOTCH1_exon_14	-0.009403	0.063141	8	False
chr9	136514508	136514701	NOTCH1_exon_13	-0.074754	0.070547	8	False
chr9	136515283	136515403	NOTCH1_exon_12	0.027256	0.093869	8	False
chr9	136515481	136515715	NOTCH1_exon_11	0.008302	0.055544	8	False
chr9	136515976	136516096	NOTCH1_exon_10	0.012522	0.119721	8	False
chr9	136517267	136517387	NOTCH1_exon_9	0.012347	0.105555	8	False
chr9	136517750	136517936	NOTCH1_exon_8	-0.098721	0.071836	8	False
chr9	136518135	136518291	NOTCH1_exon_7	-0.042976	0.068361	8	False
chr9	136518589	136518823	NOTCH1_exon_6	0.039316	0.060351	8	False
chr9	136519442	136519562	NOTCH1_exon_5	0.007818	0.073734	8	False
chr9	136522848	136523187	NOTCH1_exon_4	0.008369	0.077108	8	False
chr9	136523715	136523978	NOTCH1_exon_3	0.000430	0.074532	8	False
chr9	136544016	136544136	NOTCH1_exon_2	0.040224	0.088369	8	False
chr9	136545724	136546047	NOTCH1_exon_1	-0.081960	0.248385	8	False
chr9	136663714	136663834	bb.chr9.136663714	-0.053395	0.093610	8	False
chr9	138117259	138117379	bb.chr9.138117259	-0.072110	0.165596	8	False
chr10	970601	970721	bb.chr10.970601	0.027192	0.091982	8	False
chr10	1704698	1704818	bb.chr10.1704698	-0.003034	0.062791	8	False
chr10	3980977	3981097	bb.chr10.3980977	-0.013539	0.104123	8	False
chr10	4977707	4977827	bb.chr10.4977707	-0.031580	0.149426	8	False
chr10	6491855	6491975	bb.chr10.6491855	-0.021553	0.109855	8	False
chr10	7157032	7157152	bb.chr10.7157032	0.026106	0.076707	8	False
chr10	7984586	7984706	bb.chr10.7984586	-0.046884	0.186392	8	False
chr10	8733870	8733990	bb.chr10.8733870	-0.027533	0.163008	8	False
chr10	10019760	10019880	bb.chr10.10019760	-0.138298	0.469918	8	True
chr10	11111223	11111343	bb.chr10.11111223	-0.202512	0.744256	8	True
chr10	11772387	11772507	bb.chr10.11772387	-0.008315	0.079146	8	False
chr10	12538530	12538650	bb.chr10.12538530	0.056338	0.074436	8	False
chr10	13321576	13321696	bb.chr10.13321576	-0.114924	0.495687	8	True
chr10	14547827	14547947	bb.chr10.14547827	0.018103	0.084906	8	False
chr10	15236225	15236345	bb.chr10.15236225	0.011522	0.088029	8	False
chr10	15946843	15946963	bb.chr10.15946843	0.005361	0.053209	8	False
chr10	17099332	17099452	bb.chr10.17099332	-0.034202	0.155326	8	False
chr10	17785940	17786060	bb.chr10.17785940	0.007877	0.099616	8	False
chr10	18340614	18340734	bb.chr10.18340614	0.096459	0.065647	8	False
chr10	19077461	19077581	bb.chr10.19077461	-0.019762	0.161694	8	False
chr10	19830680	19830800	bb.chr10.19830680	0.017047	0.078568	8	False
chr10	20826343	20826463	bb.chr10.20826343	-0.090428	0.461929	8	True
chr10	21681088	21681208	bb.chr10.21681088	0.007774	0.056501	8	False
chr10	23110564	23110684	bb.chr10.23110564	0.027627	0.103988	8	False
chr10	24149011	24149131	bb.chr10.24149011	-0.022936	0.084810	8	False
chr10	24867653	24867773	bb.chr10.24867653	-0.014409	0.122241	8	False
chr10	25652702	25652822	bb.chr10.25652702	-0.011245	0.063053	8	False
chr10	27004114	27004382	ANKRD26_exon_34	-0.108627	0.165862	8	False
chr10	27004382	27004650	ANKRD26_exon_34	-0.014996	0.071568	8	False
chr10	27004650	27004918	ANKRD26_exon_34	0.013408	0.074622	8	False
chr10	27004918	27005186	ANKRD26_exon_34	0.014443	0.042207	8	False
chr10	27005186	27005454	ANKRD26_exon_34	0.007354	0.044818	8	False
chr10	27005454	27005722	ANKRD26_exon_34	-0.028194	0.027470	8	False
chr10	27006896	27007016	ANKRD26_exon_33	-0.006974	0.096803	8	False
chr10	27012880	27013109	ANKRD26_exon_32	0.037178	0.044647	8	False
chr10	27014492	27014710	ANKRD26_exon_31	0.022965	0.084693	8	False
chr10	27017500	27017791	ANKRD26_exon_30	0.004596	0.081118	8	False
chr10	27028828	27028948	ANKRD26_exon_27	0.045545	0.124521	8	False
chr10	27029261	27029381	ANKRD26_exon_26	0.016109	0.052318	8	False
chr10	27033223	27033376	ANKRD26_exon_25	-0.008136	0.071232	8	False
chr10	27034794	27035033	ANKRD26_exon_24	0.020245	0.062291	8	False
chr10	27035033	27035272	ANKRD26_exon_24	-0.055367	0.055287	8	False
chr10	27035272	27035511	ANKRD26_exon_24	0.009806	0.068712	8	False
chr10	27035511	27035751	ANKRD26_exon_24	0.005530	0.064729	8	False
chr10	27037184	27037322	ANKRD26_exon_23	0.034859	0.051167	8	False
chr10	27037869	27038053	ANKRD26_exon_22	-0.070439	0.063235	8	False
chr10	27039963	27040177	ANKRD26_exon_21	0.036004	0.078519	8	False
chr10	27043424	27043566	ANKRD26_exon_20	0.000720	0.036337	8	False
chr10	27046351	27046522	ANKRD26_exon_18	-0.058374	0.060958	8	False
chr10	27048799	27048978	ANKRD26_exon_17	-0.052490	0.068984	8	False
chr10	27053318	27053438	ANKRD26_exon_16	0.031806	0.084998	8	False
chr10	27060307	27060427	ANKRD26_exon_15	-0.008741	0.098808	8	False
chr10	27060508	27060628	ANKRD26_exon_14	0.001122	0.142503	8	False
chr10	27061125	27061245	ANKRD26_exon_13	-0.033803	0.054028	8	False
chr10	27063978	27064098	ANKRD26_exon_12	0.016661	0.056931	8	False
chr10	27066464	27066584	ANKRD26_exon_11	0.002816	0.100446	8	False
chr10	27067160	27067280	ANKRD26_exon_10	0.009165	0.063789	8	False
chr10	27077336	27077539	ANKRD26_exon_9	0.010915	0.075700	8	False
chr10	27077591	27077711	ANKRD26_exon_8	-0.019738	0.080121	8	False
chr10	27079050	27079170	ANKRD26_exon_7	0.013350	0.064887	8	False
chr10	27082718	27082838	ANKRD26_exon_6	-0.008833	0.092212	8	False
chr10	27092397	27092517	ANKRD26_exon_4	0.008570	0.065607	8	False
chr10	27093347	27093521	ANKRD26_exon_3	-0.057266	0.052912	8	False
chr10	27093680	27093800	ANKRD26_exon_2	-0.025111	0.065934	8	False
chr10	27155339	27155459	bb.chr10.27155339	0.016320	0.094395	8	False
chr10	27877508	27877628	bb.chr10.27877508	-0.019623	0.254065	8	False
chr10	28904026	28904146	bb.chr10.28904026	-0.096970	0.279791	8	False
chr10	29939602	29939722	bb.chr10.29939602	-0.093845	0.267024	8	False
chr10	30893919	30894039	bb.chr10.30893919	-0.081572	0.221637	8	False
chr10	31686075	31686195	bb.chr10.31686075	-0.017393	0.091318	8	False
chr10	32397555	32397675	bb.chr10.32397555	0.029299	0.189371	8	False
chr10	33102868	33102988	bb.chr10.33102868	0.024246	0.133102	8	False
chr10	34167991	34168111	bb.chr10.34167991	-0.009878	0.183750	8	False
chr10	34931605	34931725	bb.chr10.34931605	-0.163493	0.536727	8	True
chr10	36425776	36425896	bb.chr10.36425776	-0.002937	0.076876	8	False
chr10	37401255	37401375	bb.chr10.37401255	-0.003675	0.074608	8	False
chr10	38249783	38249903	bb.chr10.38249783	-0.021007	0.133664	8	False
chr10	42337624	42337744	bb.chr10.42337624	-0.084852	0.268686	8	False
chr10	43238098	43238218	bb.chr10.43238098	-0.055357	0.267400	8	False
chr10	44278448	44278568	bb.chr10.44278448	-0.024983	0.108980	8	False
chr10	44988800	44988920	bb.chr10.44988800	-0.009036	0.069569	8	False
chr10	45750792	45750912	bb.chr10.45750792	-0.012122	0.052426	8	False
chr10	45975053	45975173	bb.chr10.45975053	-0.035617	0.062654	8	False
chr10	47158927	47159047	bb.chr10.47158927	-0.013572	0.057166	8	False
chr10	48341151	48341271	bb.chr10.48341151	-0.149126	0.689335	8	True
chr10	49354683	49354803	bb.chr10.49354683	0.005554	0.062307	8	False
chr10	50343887	50344007	bb.chr10.50343887	0.001784	0.073122	8	False
chr10	51053718	51053838	bb.chr10.51053718	0.000541	0.133814	8	False
chr10	52066862	52066982	bb.chr10.52066862	-0.035279	0.142435	8	False
chr10	53095799	53095919	bb.chr10.53095799	0.000660	0.116400	8	False
chr10	53717375	53717495	bb.chr10.53717375	0.018129	0.124327	8	False
chr10	54464777	54464897	bb.chr10.54464777	-0.079067	0.430194	8	True
chr10	55126963	55127083	bb.chr10.55126963	-0.005229	0.121593	8	False
chr10	55837802	55837922	bb.chr10.55837802	-0.175461	0.571280	8	True
chr10	56806247	56806367	bb.chr10.56806247	0.013651	0.126092	8	False
chr10	57607374	57607494	bb.chr10.57607374	-0.012068	0.083628	8	False
chr10	58347015	58347135	bb.chr10.58347015	-0.000452	0.071276	8	False
chr10	59346984	59347104	bb.chr10.59346984	-0.011021	0.079646	8	False
chr10	60131119	60131239	bb.chr10.60131119	-0.038243	0.195768	8	False
chr10	60893045	60893165	bb.chr10.60893045	0.019476	0.064064	8	False
chr10	61563535	61563655	bb.chr10.61563535	-0.031909	0.169985	8	False
chr10	62471920	62472040	bb.chr10.62471920	0.030469	0.112045	8	False
chr10	63077758	63077878	bb.chr10.63077758	0.029574	0.066826	8	False
chr10	63920664	63920784	bb.chr10.63920664	0.005939	0.069285	8	False
chr10	64653102	64653222	bb.chr10.64653102	-0.004216	0.031707	8	False
chr10	65896662	65896782	bb.chr10.65896662	-0.012520	0.078684	8	False
chr10	67151276	67151396	bb.chr10.67151276	-0.031536	0.151430	8	False
chr10	68174441	68174561	bb.chr10.68174441	-0.002926	0.081853	8	False
chr10	68994344	68994464	bb.chr10.68994344	-0.013730	0.103066	8	False
chr10	70426708	70426828	bb.chr10.70426708	-0.009801	0.058510	8	False
chr10	71175445	71175565	bb.chr10.71175445	0.012620	0.069209	8	False
chr10	71796109	71796229	bb.chr10.71796109	-0.002501	0.033153	8	False
chr10	72495173	72495293	bb.chr10.72495173	-0.032251	0.192274	8	False
chr10	74289773	74289893	bb.chr10.74289773	-0.022217	0.137328	8	False
chr10	75524556	75524676	bb.chr10.75524556	-0.048044	0.084758	8	False
chr10	76238737	76238857	bb.chr10.76238737	-0.029085	0.149243	8	False
chr10	77250206	77250326	bb.chr10.77250206	0.007798	0.067816	8	False
chr10	78115392	78115512	bb.chr10.78115392	0.007092	0.058131	8	False
chr10	78718823	78718943	bb.chr10.78718823	-0.002289	0.076452	8	False
chr10	79468140	79468260	bb.chr10.79468140	0.035599	0.075598	8	False
chr10	80664311	80664431	bb.chr10.80664311	0.013356	0.134623	8	False
chr10	81278449	81278569	bb.chr10.81278449	-0.001903	0.059749	8	False
chr10	82122945	82123065	bb.chr10.82122945	-0.011134	0.026798	8	False
chr10	82739518	82739638	bb.chr10.82739518	0.021731	0.089934	8	False
chr10	83806838	83806958	bb.chr10.83806838	-0.007246	0.083944	8	False
chr10	84536805	84536925	bb.chr10.84536805	-0.019461	0.063014	8	False
chr10	85529133	85529253	bb.chr10.85529133	0.018375	0.060362	8	False
chr10	86199994	86200114	bb.chr10.86199994	-0.009078	0.044161	8	False
chr10	87015927	87016047	bb.chr10.87015927	-0.035041	0.147033	8	False
chr10	87863623	87863931	PTEN_exon_1	0.016589	0.098230	8	False
chr10	87863931	87864239	PTEN_exon_1	-0.002433	0.139277	8	False
chr10	87864239	87864547	PTEN_exon_1	0.026306	0.070668	8	False
chr10	87894005	87894125	PTEN_exon_2	-0.013198	0.088744	8	False
chr10	87931032	87931152	PTEN_exon_4	-0.006872	0.051604	8	False
chr10	87933011	87933250	PTEN_exon_5	0.015121	0.046052	8	False
chr10	87952116	87952258	PTEN_exon_6	0.004015	0.049885	8	False
chr10	87957851	87958018	PTEN_exon_7	-0.066969	0.025290	8	False
chr10	87960893	87961117	PTEN_exon_8	0.031759	0.067866	8	False
chr10	87965285	87965544	PTEN_exon_9	-0.062142	0.068970	8	False
chr10	87965544	87965804	PTEN_exon_9	-0.011817	0.107545	8	False
chr10	87965804	87966063	PTEN_exon_9	0.017632	0.052874	8	False
chr10	87966063	87966323	PTEN_exon_9	0.002881	0.055527	8	False
chr10	87966323	87966583	PTEN_exon_9	0.002623	0.048128	8	False
chr10	87966583	87966842	PTEN_exon_9	0.014112	0.067280	8	False
chr10	87966842	87967102	PTEN_exon_9	-0.036263	0.106186	8	False
chr10	87967102	87967362	PTEN_exon_9	0.000684	0.076361	8	False
chr10	87967362	87967621	PTEN_exon_9	0.000131	0.082864	8	False
chr10	87967621	87967881	PTEN_exon_9	0.003987	0.093399	8	False
chr10	87967881	87968140	PTEN_exon_9	-0.001700	0.089603	8	False
chr10	87968140	87968400	PTEN_exon_9	0.023380	0.067425	8	False
chr10	87968400	87968660	PTEN_exon_9	-0.002660	0.042015	8	False
chr10	87968660	87968919	PTEN_exon_9	0.013524	0.065084	8	False
chr10	87968919	87969179	PTEN_exon_9	-0.074388	0.057419	8	False
chr10	87969179	87969439	PTEN_exon_9	0.001302	0.102831	8	False
chr10	87969556	87969830	PTEN_exon_9	0.037696	0.057366	8	False
chr10	87969830	87970105	PTEN_exon_9	-0.002597	0.058250	8	False
chr10	87970105	87970380	PTEN_exon_9	-0.058012	0.054689	8	False
chr10	87970380	87970654	PTEN_exon_9	-0.002927	0.059532	8	False
chr10	87970654	87970929	PTEN_exon_9	-0.063905	0.049534	8	False
chr10	87970929	87971204	PTEN_exon_9	0.076498	0.055288	8	False
chr10	87971233	87971465	PTEN_exon_9	0.094387	0.072309	8	False
chr10	87971465	87971697	PTEN_exon_9	-0.006635	0.082534	8	False
chr10	87971697	87971929	PTEN_exon_9	-0.020787	0.072496	8	False
chr10	89024938	89025058	bb.chr10.89024938	-0.007588	0.148182	8	False
chr10	90039213	90039333	bb.chr10.90039213	-0.015694	0.091778	8	False
chr10	90833983	90834103	bb.chr10.90833983	-0.019867	0.239842	8	False
chr10	91731244	91731364	bb.chr10.91731244	0.005499	0.134030	8	False
chr10	93456806	93456926	bb.chr10.93456806	-0.023226	0.132449	8	False
chr10	94133235	94133355	bb.chr10.94133235	0.029531	0.053196	8	False
chr10	94872436	94872556	bb.chr10.94872436	0.031152	0.085750	8	False
chr10	95557523	95557643	bb.chr10.95557523	0.017979	0.043534	8	False
chr10	96621629	96621749	bb.chr10.96621629	-0.006859	0.071111	8	False
chr10	97825603	97825723	bb.chr10.97825603	-0.007863	0.069446	8	False
chr10	98592969	98593089	bb.chr10.98592969	0.005303	0.135878	8	False
chr10	99930233	99930353	bb.chr10.99930233	0.011031	0.047878	8	False
chr10	100608342	100608462	bb.chr10.100608342	-0.001783	0.051921	8	False
