chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr11	118505058	118505328	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.160366	0.156706	25	False
chr11	118505328	118505598	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.082648	0.122597	25	False
chr11	118505598	118505868	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.142534	0.087970	25	False
chr11	118505868	118506138	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.297134	0.164810	25	False
chr11	118506138	118506408	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.352099	0.147558	25	False
chr11	118506408	118506678	Target=162;ProbeIdx=9;KMT2A_Ex_27,Target=162;ProbeIdx=21;KMT2A_Ex_27,Target=162;ProbeIdx=33;KMT2A_Ex_27,Target=162;ProbeIdx=45;KMT2A_Ex_27,Target=162;ProbeIdx=57;KMT2A_Ex_27,Target=162;ProbeIdx=69;KMT2A_Ex_27,Target=162;ProbeIdx=81;KMT2A_Ex_27,Target=162;ProbeIdx=93;KMT2A_Ex_27,Target=162;ProbeIdx=105;KMT2A_Ex_27,Target=162;ProbeIdx=117;KMT2A_Ex_27,Target=162;ProbeIdx=129;KMT2A_Ex_27,Target=162;ProbeIdx=141;KMT2A_Ex_27,Target=162;ProbeIdx=153;KMT2A_Ex_27,Target=162;ProbeIdx=165;KMT2A_Ex_27,Target=162;ProbeIdx=177;KMT2A_Ex_27,Target=162;ProbeIdx=189;KMT2A_Ex_27,Target=162;ProbeIdx=201;KMT2A_Ex_27,Target=162;ProbeIdx=213;KMT2A_Ex_27,Target=162;ProbeIdx=225;KMT2A_Ex_27,Target=162;ProbeIdx=237;KMT2A_Ex_27,Target=162;ProbeIdx=249;KMT2A_Ex_27,Target=162;ProbeIdx=261;KMT2A_Ex_27,Target=162;ProbeIdx=273;KMT2A_Ex_27,Target=162;ProbeIdx=285;KMT2A_Ex_27,Target=162;ProbeIdx=297;KMT2A_Ex_27,Target=162;ProbeIdx=309;KMT2A_Ex_27,Target=162;ProbeIdx=321;KMT2A_Ex_27,Target=162;ProbeIdx=333;KMT2A_Ex_27,Target=162;ProbeIdx=345;KMT2A_Ex_27,Target=162;ProbeIdx=357;KMT2A_Ex_27,Target=162;ProbeIdx=369;KMT2A_Ex_27,Target=162;ProbeIdx=381;KMT2A_Ex_27,Target=162;ProbeIdx=393;KMT2A_Ex_27,Target=162;ProbeIdx=405;KMT2A_Ex_27,Target=162;ProbeIdx=417;KMT2A_Ex_27,Target=162;ProbeIdx=429;KMT2A_Ex_27	-0.107631	0.077202	25	False
chr11	118507509	118507629	Target=163;ProbeIdx=11;KMT2A_Ex_28	0.517157	0.171143	25	False
chr11	118509126	118509246	Target=164;ProbeIdx=12;KMT2A_Ex_29	0.502649	0.209474	25	False
chr11	118509938	118510178	Target=165;ProbeIdx=12;KMT2A_Ex_30,Target=165;ProbeIdx=24;KMT2A_Ex_30	-0.033725	0.099013	25	False
chr11	118511921	118512041	Target=166;ProbeIdx=10;KMT2A_Ex_31	0.342784	0.188980	25	False
chr11	118519558	118519798	Target=167;ProbeIdx=7;KMT2A_Ex_32,Target=167;ProbeIdx=19;KMT2A_Ex_32	0.052105	0.126327	25	False
chr11	118519947	118520067	Target=168;ProbeIdx=12;KMT2A_Ex_33	-0.003796	0.146838	25	False
chr11	118520772	118520892	Target=169;ProbeIdx=10;KMT2A_Ex_34	0.304021	0.173187	25	False
chr11	118521258	118521498	Target=170;ProbeIdx=10;KMT2A_Ex_35,Target=170;ProbeIdx=22;KMT2A_Ex_35	-0.094558	0.087950	25	False
chr11	118521867	118522227	Target=171;ProbeIdx=10;KMT2A_Ex_36,Target=171;ProbeIdx=22;KMT2A_Ex_36,Target=171;ProbeIdx=34;KMT2A_Ex_36	-0.178792	0.080065	25	False
chr11	118522727	118703598	Antitarget	0.012920	0.184931	25	False
chr11	118703598	118884470	Antitarget	-0.012186	0.156831	25	False
chr11	118884970	118885089	chr11_118755679_118755798	0.032199	0.127619	25	False
chr11	118885589	119045743	Antitarget	-0.044257	0.245130	25	False
chr11	119045743	119205898	Antitarget	0.010733	0.192836	25	False
chr11	119206398	119206638	Target=172;ProbeIdx=11;CBL_Ex_1,Target=172;ProbeIdx=23;CBL_Ex_1	-0.209677	0.326211	25	True
chr11	119207138	119231888	Antitarget	-0.002767	0.299967	25	False
chr11	119232388	119232748	Target=173;ProbeIdx=7;CBL_Ex_2,Target=173;ProbeIdx=19;CBL_Ex_2,Target=173;ProbeIdx=31;CBL_Ex_2	-0.195209	0.094974	25	False
chr11	119233248	119271175	Antitarget	-0.050148	0.359608	25	True
chr11	119271675	119271915	Target=174;ProbeIdx=7;CBL_Ex_3,Target=174;ProbeIdx=19;CBL_Ex_3	-0.137692	0.133187	25	False
chr11	119273788	119274028	Target=175;ProbeIdx=5;CBL_Ex_4,Target=175;ProbeIdx=17;CBL_Ex_4	-0.107843	0.074771	25	False
chr11	119274782	119275022	Target=176;ProbeIdx=8;CBL_Ex_5,Target=176;ProbeIdx=20;CBL_Ex_5	-0.064407	0.150189	25	False
chr11	119275947	119276187	Target=177;ProbeIdx=8;CBL_Ex_6,Target=177;ProbeIdx=20;CBL_Ex_6	-0.056402	0.118678	25	False
chr11	119277727	119277847	Target=178;ProbeIdx=10;CBL_Ex_7	0.673297	0.128258	25	False
chr11	119278156	119278396	Target=179;ProbeIdx=12;CBL_Ex_8,Target=179;ProbeIdx=24;CBL_Ex_8	0.073441	0.248052	25	False
chr11	119278500	119278740	Target=180;ProbeIdx=12;CBL_Ex_9,Target=180;ProbeIdx=24;CBL_Ex_9	0.078980	0.210331	25	False
chr11	119279240	119415886	Antitarget	-0.009855	0.269205	25	False
chr11	119415886	119552533	Antitarget	-0.007400	0.225020	25	False
chr11	119552533	119689180	Antitarget	-0.020595	0.293379	25	False
chr11	119689680	119689799	chr11_119560390_119560509	-0.131334	0.100299	25	False
chr11	119690299	119831383	Antitarget	-0.070587	0.308830	25	True
chr11	119831383	119972467	Antitarget	-0.031072	0.278639	25	False
chr11	119972467	120113551	Antitarget	-0.046227	0.349080	25	True
chr11	120113551	120254635	Antitarget	-0.047202	0.315043	25	True
chr11	120254635	120395719	Antitarget	-0.032915	0.395517	25	True
chr11	120395719	120536803	Antitarget	0.003678	0.265415	25	False
chr11	120537303	120537422	chr11_120408012_120408131	-0.003816	0.060812	25	False
chr11	120537922	120702446	Antitarget	-0.027196	0.366841	25	True
chr11	120702446	120866971	Antitarget	-0.059800	0.265674	25	False
chr11	120866971	121031495	Antitarget	0.010845	0.171337	25	False
chr11	121031495	121196020	Antitarget	-0.041261	0.242076	25	False
chr11	121196020	121360545	Antitarget	-0.017826	0.302819	25	True
chr11	121361045	121361164	chr11_121231754_121231873	0.058518	0.167446	25	False
chr11	121361664	121530082	Antitarget	0.003562	0.225505	25	False
chr11	121530082	121698500	Antitarget	-0.024580	0.380828	25	True
chr11	121698500	121866918	Antitarget	-0.029603	0.227303	25	False
chr11	121866918	122035336	Antitarget	-0.016418	0.269209	25	False
chr11	122035836	122035955	chr11_121906544_121906663	0.018804	0.094140	25	False
chr11	122036455	122180197	Antitarget	-0.007919	0.222700	25	False
chr11	122180197	122323939	Antitarget	-0.031625	0.335108	25	True
chr11	122323939	122467682	Antitarget	0.012748	0.234594	25	False
chr11	122467682	122611424	Antitarget	0.042169	0.255760	25	False
chr11	122611424	122755167	Antitarget	-0.007364	0.181433	25	False
chr11	122755667	122755786	chr11_122626375_122626494	0.023167	0.080606	25	False
chr11	122756286	122894212	Antitarget	-0.001060	0.222193	25	False
chr11	122894212	123032138	Antitarget	-0.006783	0.220735	25	False
chr11	123032138	123170064	Antitarget	-0.017764	0.160260	25	False
chr11	123170064	123307990	Antitarget	-0.003936	0.165650	25	False
chr11	123307990	123445916	Antitarget	-0.021499	0.267616	25	False
chr11	123445916	123583842	Antitarget	0.005284	0.216566	25	False
chr11	123584342	123584461	chr11_123455050_123455169	0.020624	0.302410	25	True
chr11	123584961	123727904	Antitarget	-0.001516	0.206880	25	False
chr11	123727904	123870848	Antitarget	-0.063630	0.224078	25	False
chr11	123870848	124013792	Antitarget	-0.076529	0.376869	25	True
chr11	124013792	124156735	Antitarget	-0.032874	0.338994	25	True
chr11	124156735	124299679	Antitarget	-0.041803	0.347533	25	True
chr11	124299679	124442623	Antitarget	-0.066038	0.254062	25	False
chr11	124443123	124443242	chr11_124313019_124313138	0.006818	0.081726	25	False
chr11	124443742	124607064	Antitarget	0.018182	0.249806	25	False
chr11	124607064	124770387	Antitarget	0.014990	0.197136	25	False
chr11	124770387	124933709	Antitarget	0.007288	0.206131	25	False
chr11	124933709	125097032	Antitarget	-0.025416	0.331846	25	True
chr11	125097532	125097651	chr11_124967428_124967547	0.061141	0.066070	25	False
chr11	125098151	125241315	Antitarget	-0.029051	0.312186	25	True
chr11	125241315	125384479	Antitarget	-0.061536	0.375485	25	True
chr11	125384479	125527643	Antitarget	-0.006389	0.184288	25	False
chr11	125527643	125670807	Antitarget	-0.019977	0.212839	25	False
chr11	125670807	125813972	Antitarget	-0.010330	0.244448	25	False
chr11	125813972	125957136	Antitarget	-0.005417	0.260257	25	False
chr11	125957136	126100300	Antitarget	0.002052	0.237005	25	False
chr11	126100300	126243464	Antitarget	0.091110	0.508940	25	True
chr11	126243464	126386629	Antitarget	-0.003663	0.187900	25	False
chr11	126387129	126387248	chr11_126257024_126257143	0.090972	0.081247	25	False
chr11	126387748	126539707	Antitarget	0.021307	0.252349	25	False
chr11	126539707	126691667	Antitarget	-0.030942	0.346558	25	True
chr11	126691667	126843627	Antitarget	-0.093910	0.445958	25	True
chr11	126843627	126995586	Antitarget	-0.057484	0.325290	25	True
chr11	126995586	127147546	Antitarget	0.024337	0.398885	25	True
chr11	127147546	127299506	Antitarget	-0.026116	0.323713	25	True
chr11	127300006	127300125	chr11_127169901_127170020	0.018974	0.098958	25	False
chr11	127300625	127448288	Antitarget	-0.086950	0.326143	25	True
chr11	127448288	127595951	Antitarget	-0.096498	0.325073	25	True
chr11	127595951	127743615	Antitarget	-0.068038	0.311583	25	True
chr11	127743615	127891278	Antitarget	-0.033401	0.296247	25	False
chr11	127891278	128038942	Antitarget	-0.043704	0.339658	25	True
chr11	128039442	128039561	chr11_127909337_127909456	0.001260	0.092965	25	False
chr11	128040061	128181503	Antitarget	0.024662	0.380402	25	True
chr11	128181503	128322945	Antitarget	-0.026119	0.366495	25	True
chr11	128322945	128464387	Antitarget	-0.052647	0.360386	25	True
chr11	128464387	128605829	Antitarget	-0.015840	0.324961	25	True
chr11	128605829	128747271	Antitarget	-0.078074	0.405146	25	True
chr11	128747271	128888714	Antitarget	-0.049946	0.298740	25	False
chr11	128889214	128889333	chr11_128759109_128759228	0.024097	0.061255	25	False
chr11	128889833	129028531	Antitarget	-0.092018	0.366208	25	True
chr11	129028531	129167230	Antitarget	-0.032346	0.271766	25	False
chr11	129167230	129305929	Antitarget	-0.041305	0.320868	25	True
chr11	129305929	129444628	Antitarget	-0.000430	0.241086	25	False
chr11	129444628	129583327	Antitarget	-0.024171	0.340187	25	True
chr11	129583327	129722026	Antitarget	-0.005457	0.253920	25	False
chr11	129722526	129722645	chr11_129592421_129592540	0.015163	0.060536	25	False
chr11	129858760	129994376	Antitarget	-0.015927	0.190893	25	False
chr11	129994376	130129992	Antitarget	-0.042414	0.257126	25	False
chr11	130129992	130265608	Antitarget	-0.015203	0.212504	25	False
chr11	130265608	130401224	Antitarget	-0.007248	0.180861	25	False
chr11	130401724	130401843	chr11_130271619_130271738	0.014960	0.079117	25	False
chr11	130402343	130564637	Antitarget	-0.014808	0.289684	25	False
chr11	130564637	130726931	Antitarget	-0.017972	0.248213	25	False
chr11	130726931	130889225	Antitarget	-0.025768	0.261282	25	False
chr11	130889225	131051519	Antitarget	0.038968	0.417330	25	True
chr11	131051519	131213813	Antitarget	-0.044250	0.330247	25	True
chr11	131213813	131376108	Antitarget	-0.032994	0.314894	25	True
chr11	131376608	131376727	chr11_131246503_131246622	-0.051563	0.065721	25	False
chr11	131377227	131536943	Antitarget	0.089000	0.470190	25	True
chr11	131536943	131696659	Antitarget	-0.037272	0.305504	25	True
chr11	131696659	131856376	Antitarget	-0.061179	0.269195	25	False
chr11	131856376	132016092	Antitarget	-0.033615	0.311627	25	True
chr11	132016092	132175809	Antitarget	-0.020556	0.360355	25	True
chr11	132176309	132176428	chr11_132046203_132046322	-0.010532	0.078128	25	False
chr11	132176928	132335636	Antitarget	-0.035482	0.341907	25	True
chr11	132335636	132494345	Antitarget	-0.029488	0.372610	25	True
chr11	132494345	132653054	Antitarget	-0.020039	0.248630	25	False
chr11	132653054	132811763	Antitarget	-0.081858	0.339830	25	True
chr11	132812263	132812382	chr11_132682158_132682277	0.054916	0.079975	25	False
chr11	132812882	132973997	Antitarget	-0.060073	0.375151	25	True
chr11	132973997	133135113	Antitarget	0.017139	0.556620	25	True
chr11	133135113	133296229	Antitarget	-0.023343	0.282245	25	False
chr11	133296229	133457345	Antitarget	-0.033772	0.274545	25	False
chr11	133457345	133618461	Antitarget	-0.054481	0.324454	25	True
chr11	133618961	133619080	chr11_133488856_133488975	0.020746	0.064852	25	False
chr11	133619580	133760722	Antitarget	-0.064042	0.333105	25	True
chr11	133760722	133901864	Antitarget	-0.100198	0.320570	25	True
chr11	133901864	134043007	Antitarget	-0.025256	0.286997	25	False
chr11	134043007	134184149	Antitarget	0.021198	0.226738	25	False
chr11	134184149	134325291	Antitarget	-0.029476	0.352071	25	True
chr11	134325291	134466434	Antitarget	-0.021405	0.206910	25	False
chr11	134466934	134467053	chr11_134336828_134336947	0.044777	0.139015	25	False
chr12	150500	188775	Antitarget	0.011592	1.318357	21	True
chr12	189275	189394	chr12_298441_298560	-0.004876	0.316003	25	True
chr12	189894	358578	Antitarget	0.002580	0.217815	25	False
chr12	358578	527262	Antitarget	0.011529	0.179936	25	False
chr12	527262	695946	Antitarget	-0.030457	0.202606	25	False
chr12	695946	864630	Antitarget	0.004004	0.172537	25	False
chr12	865130	865249	chr12_974296_974415	0.049558	0.106705	25	False
chr12	865749	1023754	Antitarget	-0.021450	0.217831	25	False
chr12	1023754	1181759	Antitarget	0.001502	0.166376	25	False
chr12	1181759	1339764	Antitarget	0.003391	0.200859	25	False
chr12	1339764	1497769	Antitarget	0.028952	0.269706	25	False
chr12	1498269	1498388	chr12_1607435_1607554	0.004174	0.117667	25	False
chr12	1498888	1657107	Antitarget	-0.025712	0.179799	25	False
chr12	1657107	1815326	Antitarget	0.010499	0.210207	25	False
chr12	1815326	1973546	Antitarget	-0.048564	0.296928	25	False
chr12	1973546	2131765	Antitarget	-0.011592	0.194711	25	False
chr12	2131765	2289984	Antitarget	-0.052497	0.475390	25	True
chr12	2289984	2448204	Antitarget	-0.015942	0.302228	25	True
chr12	2448704	2448823	chr12_2557870_2557989	0.057918	0.080410	25	False
chr12	2449323	2593665	Antitarget	-0.081825	0.324777	25	True
chr12	2593665	2738007	Antitarget	-0.090304	0.355653	25	True
chr12	2738007	2882350	Antitarget	-0.008062	0.221389	25	False
chr12	2882350	3026692	Antitarget	-0.004376	0.208990	25	False
chr12	3026692	3171035	Antitarget	-0.002518	0.242112	25	False
chr12	3171035	3315377	Antitarget	-0.082346	0.429472	25	True
chr12	3315377	3459720	Antitarget	-0.031939	0.367745	25	True
chr12	3460220	3460339	chr12_3569386_3569505	0.012392	0.075130	25	False
chr12	3460839	3609709	Antitarget	-0.006296	0.248855	25	False
chr12	3609709	3758580	Antitarget	-0.001806	0.526452	25	True
chr12	3758580	3907450	Antitarget	0.006275	0.204107	25	False
chr12	3907450	4056321	Antitarget	-0.000613	0.237231	25	False
chr12	4056321	4205191	Antitarget	-0.017967	0.270509	25	False
chr12	4205191	4354062	Antitarget	0.004235	0.238167	25	False
chr12	4354062	4502933	Antitarget	-0.026474	0.220398	25	False
chr12	4502933	4651803	Antitarget	-0.029605	0.281772	25	False
chr12	4651803	4800674	Antitarget	-0.006931	0.267129	25	False
chr12	4800674	4949544	Antitarget	-0.014840	0.198985	25	False
chr12	4949544	5098415	Antitarget	-0.029636	0.318831	25	True
chr12	5098415	5247286	Antitarget	-0.013375	0.247967	25	False
chr12	5247786	5247905	chr12_5356952_5357071	0.018030	0.058333	25	False
chr12	5248405	5404846	Antitarget	-0.050397	0.291167	25	False
chr12	5404846	5561288	Antitarget	-0.093583	0.341904	25	True
chr12	5561288	5717730	Antitarget	-0.050380	0.412196	25	True
chr12	5717730	5874172	Antitarget	-0.088081	0.393007	25	True
chr12	5874672	5874791	chr12_5983838_5983957	0.039579	0.074972	25	False
chr12	5875291	6027541	Antitarget	-0.056862	0.230892	25	False
chr12	6027541	6179792	Antitarget	-0.034550	0.233095	25	False
chr12	6179792	6332043	Antitarget	-0.007766	0.184707	25	False
chr12	6332043	6484294	Antitarget	-0.017239	0.130425	25	False
chr12	6484294	6636545	Antitarget	-0.014340	0.144884	25	False
chr12	6636545	6788796	Antitarget	-0.011396	0.161140	25	False
chr12	6789296	6789415	chr12_6898462_6898581	0.048519	0.093126	25	False
chr12	6789915	6933831	Antitarget	-0.007730	0.231629	25	False
chr12	6933831	7077747	Antitarget	0.017182	0.291106	25	False
chr12	7077747	7221663	Antitarget	-0.007710	0.228793	25	False
chr12	7221663	7365579	Antitarget	-0.004786	0.241769	25	False
chr12	7365579	7509495	Antitarget	-0.034992	0.321289	25	True
chr12	7509495	7653411	Antitarget	0.013284	0.224022	25	False
chr12	7653911	7654030	chr12_7806507_7806626	0.050544	0.092713	25	False
chr12	7654530	7802970	Antitarget	-0.007417	0.162575	25	False
chr12	7802970	7951411	Antitarget	0.007424	0.173427	25	False
chr12	7951411	8099852	Antitarget	-0.029563	0.211167	25	False
chr12	8099852	8248293	Antitarget	0.019401	0.213482	25	False
chr12	8248293	8396733	Antitarget	0.035116	0.226696	25	False
chr12	8396733	8545174	Antitarget	0.004935	0.178588	25	False
chr12	8545174	8693615	Antitarget	-0.016326	0.169129	25	False
chr12	8693615	8842056	Antitarget	-0.017613	0.174558	25	False
chr12	8842556	8842675	chr12_8995152_8995271	0.075141	0.117598	25	False
chr12	8843175	8982821	Antitarget	-0.015049	0.182480	25	False
chr12	8982821	9122468	Antitarget	-0.041509	0.366175	25	True
chr12	9122468	9262114	Antitarget	-0.001332	0.193683	25	False
