chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr13	108210731	108211007	Target=275;ProbeIdx=12;LIG4_Ex_2,Target=275;ProbeIdx=24;LIG4_Ex_2,Target=275;ProbeIdx=36;LIG4_Ex_2,Target=275;ProbeIdx=48;LIG4_Ex_2,Target=275;ProbeIdx=60;LIG4_Ex_2,Target=275;ProbeIdx=72;LIG4_Ex_2,Target=275;ProbeIdx=84;LIG4_Ex_2,Target=275;ProbeIdx=96;LIG4_Ex_2,Target=275;ProbeIdx=108;LIG4_Ex_2,Target=275;ProbeIdx=120;LIG4_Ex_2,Target=275;ProbeIdx=132;LIG4_Ex_2,Target=275;ProbeIdx=144;LIG4_Ex_2,Target=275;ProbeIdx=156;LIG4_Ex_2,Target=275;ProbeIdx=168;LIG4_Ex_2,Target=275;ProbeIdx=180;LIG4_Ex_2,Target=275;ProbeIdx=192;LIG4_Ex_2,Target=275;ProbeIdx=204;LIG4_Ex_2,Target=275;ProbeIdx=216;LIG4_Ex_2,Target=275;ProbeIdx=228;LIG4_Ex_2,Target=275;ProbeIdx=240;LIG4_Ex_2,Target=275;ProbeIdx=252;LIG4_Ex_2,Target=275;ProbeIdx=264;LIG4_Ex_2,Target=275;ProbeIdx=276;LIG4_Ex_2	0.055321	0.237914	56	False
chr13	108211007	108211283	Target=275;ProbeIdx=12;LIG4_Ex_2,Target=275;ProbeIdx=24;LIG4_Ex_2,Target=275;ProbeIdx=36;LIG4_Ex_2,Target=275;ProbeIdx=48;LIG4_Ex_2,Target=275;ProbeIdx=60;LIG4_Ex_2,Target=275;ProbeIdx=72;LIG4_Ex_2,Target=275;ProbeIdx=84;LIG4_Ex_2,Target=275;ProbeIdx=96;LIG4_Ex_2,Target=275;ProbeIdx=108;LIG4_Ex_2,Target=275;ProbeIdx=120;LIG4_Ex_2,Target=275;ProbeIdx=132;LIG4_Ex_2,Target=275;ProbeIdx=144;LIG4_Ex_2,Target=275;ProbeIdx=156;LIG4_Ex_2,Target=275;ProbeIdx=168;LIG4_Ex_2,Target=275;ProbeIdx=180;LIG4_Ex_2,Target=275;ProbeIdx=192;LIG4_Ex_2,Target=275;ProbeIdx=204;LIG4_Ex_2,Target=275;ProbeIdx=216;LIG4_Ex_2,Target=275;ProbeIdx=228;LIG4_Ex_2,Target=275;ProbeIdx=240;LIG4_Ex_2,Target=275;ProbeIdx=252;LIG4_Ex_2,Target=275;ProbeIdx=264;LIG4_Ex_2,Target=275;ProbeIdx=276;LIG4_Ex_2	0.066715	0.211195	56	False
chr14	15904181	16054216	Antitarget	-0.039346	0.485498	56	True
chr14	16054216	16204251	Antitarget	-0.062824	0.362944	56	True
chr14	18154707	18304742	Antitarget	-0.025126	0.309462	56	True
chr14	18304742	18454777	Antitarget	0.026243	0.539894	56	True
chr14	18454777	18604812	Antitarget	0.042401	0.446748	56	True
chr14	19054917	19204952	Antitarget	0.127459	0.730978	56	True
chr14	19204952	19354987	Antitarget	0.073402	0.760571	56	True
chr14	19655058	19805093	Antitarget	0.098959	0.924873	56	True
chr14	19805093	19955128	Antitarget	-0.011240	0.575960	56	True
chr14	19955128	20105163	Antitarget	0.030149	0.568981	56	True
chr14	20105163	20255198	Antitarget	-0.012754	0.313181	56	True
chr14	20255198	20405233	Antitarget	-0.011933	0.287458	56	False
chr14	20405233	20555268	Antitarget	-0.019801	0.245681	56	False
chr14	20555268	20705303	Antitarget	0.040402	0.567613	56	True
chr14	20705303	20855338	Antitarget	-0.031412	0.275377	56	False
chr14	20855338	21005373	Antitarget	-0.008242	0.212143	56	False
chr14	21005373	21155408	Antitarget	-0.007747	0.185948	56	False
chr14	21155408	21305443	Antitarget	-0.001336	0.368239	56	True
chr14	21305443	21455478	Antitarget	-0.003056	0.354436	56	True
chr14	21455478	21605513	Antitarget	-0.014413	0.343569	56	True
chr14	21605513	21755548	Antitarget	0.065473	0.598596	56	True
chr14	21755548	21905584	Antitarget	-0.026066	0.284370	56	False
chr14	21905584	22055619	Antitarget	-0.057352	0.492806	56	True
chr14	22055619	22205654	Antitarget	-0.034967	0.364532	56	True
chr14	22205654	22355689	Antitarget	-0.013441	0.286019	56	False
chr14	22355689	22505724	Antitarget	-0.111357	0.535125	56	True
chr14	22505724	22655759	Antitarget	0.058052	0.539889	56	True
chr14	22655759	22805794	Antitarget	-0.042956	0.264370	56	False
chr14	22805794	22955829	Antitarget	0.035278	0.500483	56	True
chr14	22955829	23105864	Antitarget	-0.026424	0.270183	56	False
chr14	23105864	23255899	Antitarget	-0.046096	0.663045	56	True
chr14	23255899	23405934	Antitarget	-0.027827	0.200189	56	False
chr14	23405934	23555969	Antitarget	-0.006098	0.236319	56	False
chr14	23555969	23706004	Antitarget	0.011382	0.295118	56	False
chr14	23706004	23856039	Antitarget	0.067412	0.642827	56	True
chr14	23856039	24006074	Antitarget	0.039165	0.512772	56	True
chr14	24006074	24156109	Antitarget	0.001200	0.225478	56	False
chr14	24156109	24306145	Antitarget	-0.009620	0.276397	56	False
chr14	24306145	24456180	Antitarget	-0.004225	0.259953	56	False
chr14	24456180	24606215	Antitarget	0.065608	0.704835	56	True
chr14	24606215	24756250	Antitarget	0.046655	0.477383	56	True
chr14	24756250	24906285	Antitarget	0.032439	0.472746	56	True
chr14	24906285	25056320	Antitarget	-0.045158	0.250015	56	False
chr14	25056320	25206355	Antitarget	-0.016030	0.273958	56	False
chr14	25206355	25356390	Antitarget	0.003318	0.396098	56	True
chr14	25356390	25506425	Antitarget	0.051602	0.754286	56	True
chr14	25506425	25656460	Antitarget	-0.032335	0.328497	56	True
chr14	25656460	25806495	Antitarget	0.005715	0.291019	56	False
chr14	25806495	25956530	Antitarget	-0.021246	0.332827	56	True
chr14	25956530	26106565	Antitarget	0.128408	0.688098	56	True
chr14	26106565	26256600	Antitarget	-0.032127	0.296117	56	False
chr14	26256600	26406635	Antitarget	0.067751	0.720144	56	True
chr14	26406635	26556670	Antitarget	-0.024733	0.237518	56	False
chr14	26556670	26706705	Antitarget	-0.017322	0.315681	56	True
chr14	26706705	26856741	Antitarget	-0.026701	0.235538	56	False
chr14	26856741	27006776	Antitarget	-0.017511	0.327577	56	True
chr14	27006776	27156811	Antitarget	0.054340	0.824055	56	True
chr14	27156811	27306846	Antitarget	0.192676	0.645436	56	True
chr14	27306846	27456881	Antitarget	-0.018730	0.349351	56	True
chr14	27456881	27606916	Antitarget	-0.024548	0.467403	56	True
chr14	27606916	27756951	Antitarget	-0.029127	0.315814	56	True
chr14	27756951	27906986	Antitarget	0.028069	0.711419	56	True
chr14	27906986	28057021	Antitarget	-0.032066	0.391344	56	True
chr14	28057021	28207056	Antitarget	0.033894	0.318472	56	True
chr14	28207056	28357091	Antitarget	-0.018699	0.290490	56	False
chr14	28357091	28507126	Antitarget	0.038101	0.757029	56	True
chr14	28507126	28657161	Antitarget	-0.016586	0.284460	56	False
chr14	28657161	28807196	Antitarget	-0.042147	0.313333	56	True
chr14	28807196	28957231	Antitarget	-0.038713	0.284842	56	False
chr14	28957231	29107266	Antitarget	-0.023401	0.332961	56	True
chr14	29107266	29257302	Antitarget	0.054979	0.426330	56	True
chr14	29257302	29407337	Antitarget	-0.016701	0.318567	56	True
chr14	29407337	29557372	Antitarget	-0.020965	0.224287	56	False
chr14	29557372	29707407	Antitarget	-0.025818	0.266800	56	False
chr14	29707407	29857442	Antitarget	-0.023622	0.399463	56	True
chr14	29857442	30007477	Antitarget	0.093765	0.683651	56	True
chr14	30007477	30157512	Antitarget	-0.042283	0.326830	56	True
chr14	30157512	30307547	Antitarget	-0.027355	0.436630	56	True
chr14	30307547	30457582	Antitarget	0.077284	0.430783	56	True
chr14	30457582	30607617	Antitarget	-0.014259	0.241060	56	False
chr14	30607617	30757652	Antitarget	0.084771	0.522617	56	True
chr14	30757652	30907687	Antitarget	0.058884	0.478719	56	True
chr14	30907687	31057722	Antitarget	-0.032942	0.303185	56	True
chr14	31057722	31207757	Antitarget	-0.016035	0.262485	56	False
chr14	31207757	31357792	Antitarget	-0.017140	0.319071	56	True
chr14	31357792	31507827	Antitarget	0.044331	0.497148	56	True
chr14	31507827	31657863	Antitarget	-0.005179	0.210657	56	False
chr14	31657863	31807898	Antitarget	-0.004488	0.234663	56	False
chr14	31807898	31957933	Antitarget	0.004489	0.412472	56	True
chr14	31957933	32107968	Antitarget	-0.017556	0.300350	56	True
chr14	32107968	32258003	Antitarget	0.000302	0.305528	56	True
chr14	32258003	32408038	Antitarget	-0.017210	0.207268	56	False
chr14	32408038	32558073	Antitarget	-0.014793	0.263848	56	False
chr14	32558073	32708108	Antitarget	0.208047	0.912805	56	True
chr14	32708108	32858143	Antitarget	0.125330	0.613018	56	True
chr14	32858143	33008178	Antitarget	-0.059743	0.337332	56	True
chr14	33008178	33158213	Antitarget	-0.026471	0.280385	56	False
chr14	33158213	33308248	Antitarget	-0.012519	0.451266	56	True
chr14	33308248	33458283	Antitarget	-0.046160	0.344928	56	True
chr14	33458283	33608318	Antitarget	0.019725	0.842031	56	True
chr14	33608318	33758353	Antitarget	-0.005834	0.401883	56	True
chr14	33758353	33908388	Antitarget	-0.039926	0.338452	56	True
chr14	33908388	34058424	Antitarget	0.004900	0.383350	56	True
chr14	34058424	34208459	Antitarget	-0.018698	0.239224	56	False
chr14	34208459	34358494	Antitarget	-0.001320	0.200822	56	False
chr14	34358494	34508529	Antitarget	0.035631	0.523175	56	True
chr14	34508529	34658564	Antitarget	-0.025670	0.332460	56	True
chr14	34658564	34808599	Antitarget	0.010101	0.423523	56	True
chr14	34808599	34958634	Antitarget	-0.014297	0.352158	56	True
chr14	34958634	35108669	Antitarget	-0.027248	0.378551	56	True
chr14	35108669	35258704	Antitarget	-0.022496	0.256267	56	False
chr14	35258704	35408739	Antitarget	-0.022994	0.271258	56	False
chr14	35408739	35558774	Antitarget	0.062873	0.574402	56	True
chr14	35558774	35708809	Antitarget	-0.022064	0.221868	56	False
chr14	35708809	35858844	Antitarget	-0.013913	0.331002	56	True
chr14	35858844	36008879	Antitarget	0.097848	0.540438	56	True
chr14	36008879	36158914	Antitarget	-0.016667	0.233887	56	False
chr14	36158914	36308949	Antitarget	-0.027339	0.253719	56	False
chr14	36308949	36458985	Antitarget	-0.035276	0.339511	56	True
chr14	36458985	36609020	Antitarget	-0.041680	0.298568	56	False
chr14	36609020	36759055	Antitarget	0.060461	0.662483	56	True
chr14	36759055	36909090	Antitarget	-0.017113	0.322574	56	True
chr14	36909090	37059125	Antitarget	-0.027014	0.309286	56	True
chr14	37059125	37209160	Antitarget	-0.028362	0.220934	56	False
chr14	37209160	37359195	Antitarget	-0.013912	0.186478	56	False
chr14	37359195	37509230	Antitarget	-0.005996	0.300493	56	True
chr14	37509230	37659265	Antitarget	0.121016	0.738382	56	True
chr14	37659265	37809300	Antitarget	-0.027349	0.286901	56	False
chr14	37809300	37959335	Antitarget	-0.035791	0.306307	56	True
chr14	37959335	38109370	Antitarget	-0.019165	0.318731	56	True
chr14	38109370	38259405	Antitarget	-0.051937	0.398213	56	True
chr14	38259405	38409440	Antitarget	0.062271	0.677744	56	True
chr14	38409440	38559475	Antitarget	-0.037842	0.332594	56	True
chr14	38559475	38709510	Antitarget	0.033216	0.453838	56	True
chr14	38709510	38859546	Antitarget	-0.034080	0.319845	56	True
chr14	38859546	39009581	Antitarget	-0.010856	0.225039	56	False
chr14	39009581	39159616	Antitarget	-0.036768	0.246856	56	False
chr14	39159616	39309651	Antitarget	0.053079	0.557370	56	True
chr14	39309651	39459686	Antitarget	-0.018656	0.238789	56	False
chr14	39459686	39609721	Antitarget	0.104011	0.504392	56	True
chr14	39609721	39759756	Antitarget	-0.023592	0.333396	56	True
chr14	39759756	39909791	Antitarget	-0.021514	0.323879	56	True
chr14	39909791	40059826	Antitarget	-0.023486	0.337685	56	True
chr14	40059826	40209861	Antitarget	0.103194	0.551601	56	True
chr14	40209861	40359896	Antitarget	0.081560	0.718939	56	True
chr14	40359896	40509931	Antitarget	-0.077186	0.465922	56	True
chr14	40509931	40659966	Antitarget	-0.041885	0.332747	56	True
chr14	40659966	40810001	Antitarget	-0.045412	0.397808	56	True
chr14	40810001	40960036	Antitarget	-0.026154	0.319196	56	True
chr14	40960036	41110071	Antitarget	-0.018185	0.469420	56	True
chr14	41110071	41260107	Antitarget	0.063879	0.677526	56	True
chr14	41260107	41410142	Antitarget	-0.029714	0.331941	56	True
chr14	41410142	41560177	Antitarget	-0.049965	0.303215	56	True
chr14	41560177	41710212	Antitarget	0.228381	0.962408	56	True
chr14	41710212	41860247	Antitarget	0.038704	0.805456	56	True
chr14	41860247	42010282	Antitarget	-0.019019	0.374359	56	True
chr14	42010282	42160317	Antitarget	-0.012962	0.335477	56	True
chr14	42160317	42310352	Antitarget	0.006545	0.281234	56	False
chr14	42310352	42460387	Antitarget	-0.010565	0.339046	56	True
chr14	42460387	42610422	Antitarget	0.030458	0.665118	56	True
chr14	42610422	42760457	Antitarget	-0.038829	0.384644	56	True
chr14	42760457	42910492	Antitarget	0.022408	0.420786	56	True
chr14	42910492	43060527	Antitarget	-0.026236	0.343102	56	True
chr14	43060527	43210562	Antitarget	-0.011929	0.301578	56	True
chr14	43210562	43360597	Antitarget	-0.001436	0.311239	56	True
chr14	43360597	43510632	Antitarget	0.061327	0.672326	56	True
chr14	43510632	43660668	Antitarget	-0.040739	0.321945	56	True
chr14	43660668	43810703	Antitarget	-0.049027	0.357699	56	True
chr14	43810703	43960738	Antitarget	-0.018188	0.293730	56	False
chr14	43960738	44110773	Antitarget	-0.013125	0.350651	56	True
chr14	44110773	44260808	Antitarget	-0.001651	0.295233	56	False
chr14	44260808	44410843	Antitarget	-0.025579	0.362185	56	True
chr14	44410843	44560878	Antitarget	0.050514	0.679596	56	True
chr14	44560878	44710913	Antitarget	-0.000751	0.265517	56	False
chr14	44710913	44860948	Antitarget	-0.059231	0.331858	56	True
chr14	44860948	45010983	Antitarget	-0.033007	0.239766	56	False
chr14	45010983	45161018	Antitarget	-0.032737	0.238089	56	False
chr14	45161018	45311053	Antitarget	-0.026370	0.231616	56	False
chr14	45311053	45461088	Antitarget	-0.037720	0.278219	56	False
chr14	45461088	45611123	Antitarget	-0.001616	0.283454	56	False
chr14	45611123	45761158	Antitarget	-0.027414	0.379313	56	True
chr14	45761158	45911193	Antitarget	-0.032134	0.320986	56	True
chr14	45911193	46061229	Antitarget	0.064172	0.811848	56	True
chr14	46061229	46211264	Antitarget	-0.016113	0.318912	56	True
chr14	46211264	46361299	Antitarget	-0.012163	0.354361	56	True
chr14	46361299	46511334	Antitarget	-0.007747	0.302564	56	True
chr14	46511334	46661369	Antitarget	-0.026708	0.324538	56	True
chr14	46661369	46811404	Antitarget	0.051969	0.722614	56	True
chr14	46811404	46961439	Antitarget	0.006605	0.392938	56	True
chr14	46961439	47111474	Antitarget	-0.053555	0.308069	56	True
chr14	47111474	47261509	Antitarget	-0.004856	0.348269	56	True
chr14	47261509	47411544	Antitarget	-0.060791	0.400834	56	True
chr14	47411544	47561579	Antitarget	-0.034446	0.399019	56	True
chr14	47561579	47711614	Antitarget	-0.023264	0.362959	56	True
chr14	47711614	47861649	Antitarget	0.104684	0.758015	56	True
chr14	47861649	48011684	Antitarget	-0.018480	0.276643	56	False
chr14	48011684	48161719	Antitarget	-0.035986	0.294938	56	False
chr14	48161719	48311754	Antitarget	-0.019037	0.282363	56	False
chr14	48311754	48461790	Antitarget	-0.014420	0.326001	56	True
chr14	48461790	48611825	Antitarget	-0.020652	0.274567	56	False
chr14	48611825	48761860	Antitarget	0.055043	0.789434	56	True
chr14	48761860	48911895	Antitarget	-0.040837	0.314781	56	True
chr14	48911895	49061930	Antitarget	-0.066583	0.492745	56	True
chr14	49061930	49211965	Antitarget	-0.001758	0.380826	56	True
chr14	49211965	49362000	Antitarget	-0.049685	0.367223	56	True
chr14	49362000	49512035	Antitarget	-0.045535	0.270985	56	False
chr14	49512035	49662070	Antitarget	0.007760	0.501647	56	True
chr14	49662070	49812105	Antitarget	-0.011091	0.347020	56	True
chr14	49812105	49962140	Antitarget	-0.022142	0.316217	56	True
chr14	49962140	50112175	Antitarget	0.040195	0.589861	56	True
chr14	50112175	50262210	Antitarget	-0.000794	0.306658	56	True
chr14	50262210	50412245	Antitarget	-0.020167	0.285281	56	False
chr14	50412245	50562280	Antitarget	-0.043659	0.237045	56	False
chr14	50562280	50712315	Antitarget	-0.032038	0.273896	56	False
chr14	50712315	50862350	Antitarget	-0.046849	0.297099	56	False
chr14	50862350	51012386	Antitarget	-0.010657	0.206572	56	False
chr14	51012386	51162421	Antitarget	-0.030326	0.262073	56	False
chr14	51162421	51312456	Antitarget	0.060613	0.627382	56	True
chr14	51312456	51462491	Antitarget	0.001375	0.237288	56	False
chr14	51462491	51612526	Antitarget	-0.011757	0.262164	56	False
chr14	51612526	51762561	Antitarget	-0.017318	0.251548	56	False
chr14	51762561	51912596	Antitarget	-0.030965	0.254110	56	False
chr14	51912596	52062631	Antitarget	-0.024058	0.306124	56	True
chr14	52062631	52212666	Antitarget	0.015010	0.308349	56	True
chr14	52212666	52362701	Antitarget	0.053971	0.689746	56	True
chr14	52362701	52512736	Antitarget	-0.019575	0.264298	56	False
chr14	52512736	52662771	Antitarget	-0.009864	0.286809	56	False
chr14	52662771	52812806	Antitarget	-0.016146	0.278536	56	False
chr14	52812806	52962841	Antitarget	0.015716	0.468218	56	True
chr14	52962841	53112876	Antitarget	0.053088	0.598324	56	True
chr14	53112876	53262911	Antitarget	0.147751	0.586462	56	True
chr14	53262911	53412947	Antitarget	-0.018119	0.284964	56	False
chr14	53412947	53562982	Antitarget	-0.063546	0.380842	56	True
chr14	53562982	53713017	Antitarget	-0.036406	0.316300	56	True
chr14	53713017	53863052	Antitarget	0.022630	0.707071	56	True
chr14	53863052	54013087	Antitarget	-0.025530	0.271913	56	False
chr14	54013087	54163122	Antitarget	0.007121	0.319377	56	True
chr14	54163122	54313157	Antitarget	-0.012183	0.324024	56	True
chr14	54313157	54463192	Antitarget	-0.015038	0.234866	56	False
chr14	54463192	54613227	Antitarget	-0.024194	0.244435	56	False
chr14	54613227	54763262	Antitarget	0.094549	0.678655	56	True
chr14	54763262	54913297	Antitarget	-0.010106	0.236227	56	False
chr14	54913297	55063332	Antitarget	0.090796	0.532905	56	True
chr14	55063332	55213367	Antitarget	-0.006190	0.327083	56	True
chr14	55213367	55363402	Antitarget	0.078510	0.568854	56	True
chr14	55363402	55513437	Antitarget	-0.019901	0.280682	56	False
chr14	55513437	55663472	Antitarget	0.070198	0.479037	56	True
chr14	55663472	55813508	Antitarget	-0.022278	0.281996	56	False
chr14	55813508	55963543	Antitarget	-0.012539	0.347860	56	True
chr14	55963543	56113578	Antitarget	0.056203	0.601878	56	True
chr14	56113578	56263613	Antitarget	-0.036607	0.385976	56	True
chr14	56263613	56413648	Antitarget	0.206015	0.736575	56	True
chr14	56413648	56563683	Antitarget	-0.038604	0.268695	56	False
chr14	56563683	56713718	Antitarget	-0.008209	0.202306	56	False
chr14	56713718	56863753	Antitarget	0.031489	0.611496	56	True
chr14	56863753	57013788	Antitarget	-0.022128	0.242996	56	False
chr14	57013788	57163823	Antitarget	-0.037648	0.293614	56	False
chr14	57163823	57313858	Antitarget	-0.025178	0.206484	56	False
chr14	57313858	57463893	Antitarget	0.021742	0.509526	56	True
chr14	57463893	57613928	Antitarget	0.073813	0.528077	56	True
chr14	57613928	57763963	Antitarget	-0.008801	0.325090	56	True
chr14	57763963	57913998	Antitarget	-0.012554	0.340698	56	True
chr14	57913998	58064033	Antitarget	0.059822	0.665952	56	True
chr14	58064033	58214069	Antitarget	-0.017199	0.249150	56	False
chr14	58214069	58364104	Antitarget	0.009292	0.547016	56	True
chr14	58364104	58514139	Antitarget	-0.010072	0.349390	56	True
chr14	58514139	58664174	Antitarget	0.152570	0.557891	56	True
chr14	58664174	58814209	Antitarget	0.073187	0.640540	56	True
chr14	58814209	58964244	Antitarget	-0.036953	0.270417	56	False
chr14	58964244	59114279	Antitarget	0.017783	0.372013	56	True
chr14	59114279	59264314	Antitarget	0.060543	0.511393	56	True
chr14	59264314	59414349	Antitarget	-0.040934	0.300060	56	True
chr14	59414349	59564384	Antitarget	-0.016940	0.293902	56	False
chr14	59564384	59714419	Antitarget	0.063994	0.628675	56	True
chr14	59714419	59864454	Antitarget	-0.021632	0.272279	56	False
chr14	59864454	60014489	Antitarget	-0.010436	0.301478	56	True
chr14	60014489	60164524	Antitarget	-0.014679	0.228592	56	False
chr14	60164524	60314559	Antitarget	-0.020944	0.309593	56	True
chr14	60314559	60464594	Antitarget	-0.015898	0.276159	56	False
chr14	60464594	60614630	Antitarget	-0.012652	0.268734	56	False
chr14	60614630	60764665	Antitarget	-0.008186	0.316252	56	True
chr14	60764665	60914700	Antitarget	-0.011261	0.265324	56	False
chr14	60914700	61064735	Antitarget	-0.000649	0.268996	56	False
chr14	61064735	61214770	Antitarget	0.082579	0.689849	56	True
chr14	61214770	61364805	Antitarget	-0.012869	0.252902	56	False
chr14	61364805	61514840	Antitarget	-0.005065	0.376924	56	True
chr14	61514840	61664875	Antitarget	-0.014182	0.427746	56	True
chr14	61664875	61814910	Antitarget	-0.025517	0.226603	56	False
chr14	61814910	61964945	Antitarget	0.052484	0.610730	56	True
chr14	61964945	62114980	Antitarget	-0.023091	0.268339	56	False
chr14	62114980	62265015	Antitarget	-0.019018	0.381616	56	True
chr14	62265015	62415050	Antitarget	-0.019856	0.257777	56	False
chr14	62415050	62565085	Antitarget	0.063638	0.690148	56	True
chr14	62565085	62715120	Antitarget	-0.031945	0.293687	56	False
chr14	62715120	62865155	Antitarget	0.063028	0.437815	56	True
chr14	62865155	63015191	Antitarget	-0.009407	0.179293	56	False
chr14	63015191	63165226	Antitarget	-0.007188	0.249123	56	False
chr14	63165226	63315261	Antitarget	0.046969	0.618892	56	True
chr14	63315261	63465296	Antitarget	-0.023040	0.272728	56	False
chr14	63465296	63615331	Antitarget	-0.029853	0.368399	56	True
chr14	63615331	63765366	Antitarget	-0.015845	0.291770	56	False
chr14	63765366	63915401	Antitarget	0.028957	0.463535	56	True
chr14	63915401	64065436	Antitarget	0.012054	0.346855	56	True
chr14	64065436	64215471	Antitarget	-0.000238	0.231143	56	False
chr14	64215471	64365506	Antitarget	-0.009467	0.260067	56	False
chr14	64365506	64515541	Antitarget	0.012202	0.351329	56	True
chr14	64515541	64665576	Antitarget	-0.023292	0.264375	56	False
chr14	64665576	64815611	Antitarget	-0.001705	0.293691	56	False
chr14	64815611	64965646	Antitarget	-0.004485	0.231374	56	False
chr14	64965646	65115681	Antitarget	0.035369	0.567279	56	True
chr14	65115681	65265716	Antitarget	-0.032882	0.279549	56	False
chr14	65265716	65415752	Antitarget	-0.016188	0.274637	56	False
chr14	65415752	65565787	Antitarget	0.063088	0.451410	56	True
chr14	65565787	65715822	Antitarget	-0.027192	0.271025	56	False
chr14	65715822	65865857	Antitarget	0.055996	0.639227	56	True
chr14	65865857	66015892	Antitarget	-0.026185	0.304856	56	True
chr14	66015892	66165927	Antitarget	-0.019461	0.335739	56	True
chr14	66165927	66315962	Antitarget	-0.047912	0.310458	56	True
chr14	66315962	66465997	Antitarget	-0.034946	0.334146	56	True
chr14	66465997	66616032	Antitarget	-0.010143	0.207759	56	False
chr14	66616032	66766067	Antitarget	-0.039336	0.285920	56	False
chr14	66766067	66916102	Antitarget	-0.028281	0.235848	56	False
chr14	66916102	67066137	Antitarget	-0.037715	0.304950	56	True
chr14	67066137	67216172	Antitarget	-0.037315	0.226490	56	False
chr14	67216172	67366207	Antitarget	0.017599	0.448858	56	True
chr14	67366207	67516242	Antitarget	0.055233	0.532436	56	True
chr14	67516242	67666277	Antitarget	-0.022746	0.247794	56	False
chr14	67666277	67816313	Antitarget	-0.019293	0.206207	56	False
chr14	67816313	67966348	Antitarget	0.031909	0.347100	56	True
chr14	67966348	68116383	Antitarget	0.001072	0.239714	56	False
chr14	68116383	68266418	Antitarget	-0.037977	0.250349	56	False
chr14	68266418	68416453	Antitarget	0.046484	0.623420	56	True
chr14	68416453	68566488	Antitarget	0.069181	0.569455	56	True
chr14	68566488	68716523	Antitarget	-0.032050	0.263707	56	False
chr14	68716523	68866558	Antitarget	-0.014306	0.270049	56	False
chr14	68866558	69016593	Antitarget	-0.015004	0.251326	56	False
chr14	69016593	69166628	Antitarget	-0.019566	0.233900	56	False
chr14	69166628	69316663	Antitarget	-0.048425	0.250613	56	False
chr14	69316663	69466698	Antitarget	-0.006607	0.238629	56	False
chr14	69466698	69616733	Antitarget	0.068155	0.670488	56	True
chr14	69616733	69766768	Antitarget	-0.038876	0.252575	56	False
chr14	69766768	69916803	Antitarget	0.000781	0.243627	56	False
chr14	69916803	70066838	Antitarget	-0.048894	0.537095	56	True
chr14	70066838	70216874	Antitarget	-0.045301	0.316911	56	True
chr14	70216874	70366909	Antitarget	0.117384	0.620638	56	True
chr14	70366909	70516944	Antitarget	0.089286	0.483464	56	True
chr14	70516944	70666979	Antitarget	0.293512	0.906688	56	True
chr14	70666979	70817014	Antitarget	-0.006329	0.273451	56	False
chr14	70817014	70967049	Antitarget	-0.008433	0.188359	56	False
chr14	70967049	71117084	Antitarget	0.042982	0.340701	56	True
chr14	71117084	71267119	Antitarget	0.012303	0.277334	56	False
chr14	71267119	71417154	Antitarget	-0.008733	0.186192	56	False
chr14	71417154	71567189	Antitarget	0.095306	0.533919	56	True
chr14	71567189	71717224	Antitarget	0.040544	0.284240	56	False
chr14	71717224	71867259	Antitarget	0.074198	0.658850	56	True
chr14	71867259	72017294	Antitarget	0.003749	0.228145	56	False
chr14	72017294	72167329	Antitarget	-0.023619	0.233028	56	False
chr14	72167329	72317364	Antitarget	-0.042291	0.262131	56	False
chr14	72317364	72467399	Antitarget	0.015412	0.326825	56	True
chr14	72467399	72617435	Antitarget	0.012127	0.328309	56	True
chr14	72617435	72767470	Antitarget	0.345580	0.961613	56	True
chr14	72767470	72917505	Antitarget	-0.006673	0.245884	56	False
chr14	72917505	73067540	Antitarget	-0.022945	0.314750	56	True
chr14	73067540	73217575	Antitarget	0.001464	0.416171	56	True
chr14	73217575	73367610	Antitarget	-0.009535	0.332640	56	True
chr14	73367610	73517645	Antitarget	0.043589	0.524558	56	True
chr14	73517645	73667680	Antitarget	-0.006596	0.379830	56	True
chr14	73667680	73817715	Antitarget	-0.066501	0.325906	56	True
chr14	73817715	73967750	Antitarget	0.012902	0.435484	56	True
chr14	73967750	74117785	Antitarget	-0.030573	0.347135	56	True
chr14	74117785	74267820	Antitarget	0.037821	0.484442	56	True
chr14	74267820	74417855	Antitarget	0.015748	0.479425	56	True
chr14	74417855	74567890	Antitarget	-0.045295	0.212560	56	False
chr14	74567890	74717925	Antitarget	-0.004920	0.194900	56	False
chr14	74717925	74867960	Antitarget	-0.016438	0.288627	56	False
chr14	74867960	75017995	Antitarget	0.069827	0.612326	56	True
chr14	75017995	75168031	Antitarget	-0.022893	0.344082	56	True
chr14	75168031	75318066	Antitarget	-0.027860	0.292195	56	False
chr14	75318066	75468101	Antitarget	-0.018877	0.251061	56	False
chr14	75468101	75618136	Antitarget	-0.015087	0.274088	56	False
chr14	75618136	75768171	Antitarget	-0.060248	0.263706	56	False
chr14	75768171	75918206	Antitarget	-0.023670	0.260816	56	False
chr14	75918206	76068241	Antitarget	-0.008961	0.182930	56	False
chr14	76068241	76218276	Antitarget	-0.054113	0.274686	56	False
chr14	76218276	76368311	Antitarget	0.051556	0.635156	56	True
chr14	76368311	76518346	Antitarget	-0.031352	0.227129	56	False
chr14	76518346	76668381	Antitarget	0.013314	0.280607	56	False
chr14	76668381	76818416	Antitarget	0.009911	0.236475	56	False
chr14	76818416	76968451	Antitarget	-0.015108	0.250452	56	False
